Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s28_e152_RES6791 & s28_e152_RES9052,C,400,5.49,7,60.8,50,6,6.1,s28_e152_RES6791,440,-27.0925,152.7722,236,61.6,61.2,5400,7.35,8.4,s28_e152_RES9052,40,-27.1228,152.8544,391,60.8,32.3,2121,2.64,23.0,627,79
s36_e148_RES59331 & s36_e148_RES56856,C,640,4.93,13,37.5,50,6,3.1,s36_e148_RES59331,1040,-35.5953,148.175,237,37.5,42.0,4590,4.33,8.7,s36_e148_RES56856,400,-35.5511,148.2267,115,37.6,78.9,1029,7.87,4.8,352,142
s36_e148_RES43288 & s36_e148_RES40623,C,651,7.51,9,36.5,50,6,5.0,s36_e148_RES43288,991,-35.3644,148.5142,148,36.5,65.4,2851,5.49,6.6,s36_e148_RES40623,340,-35.3425,148.3856,241,38.8,39.7,1105,1.99,19.5,389,128
s36_e148_RES68430 & s36_e148_RES71388,C,421,2.85,15,56.4,50,6,5.0,s36_e148_RES68430,1041,-35.7961,148.1378,233,56.6,55.9,5533,9.69,5.8,s36_e148_RES71388,620,-35.8378,148.0506,457,56.4,25.7,1676,1.59,35.5,690,72
s36_e148_RES61547 & s36_e148_RES62948,C,501,6.47,8,48.5,50,6,5.6,s36_e148_RES61547,1231,-35.6439,148.1525,239,50.1,37.9,3479,3.81,13.1,s36_e148_RES62948,730,-35.6856,148.0544,175,48.5,59.1,982,4.91,9.9,414,120
s36_e148_RES25314 & s36_e148_RES33624,C,462,6.0,8,51.1,50,6,5.4,s36_e148_RES25314,772,-35.1992,148.3822,203,51.8,61.1,2743,6.68,7.8,s36_e148_RES33624,310,-35.2767,148.3044,317,51.1,42.2,1520,2.81,18.2,520,96
s36_e148_RES58354 & s36_e148_RES52158,C,610,8.94,7,38.8,50,6,5.4,s36_e148_RES58354,980,-35.5761,148.1633,230,40.3,39.4,2006,2.32,17.4,s36_e148_RES52158,370,-35.4642,148.1964,185,38.8,48.7,1082,5.01,7.8,415,120
s36_e148_RES61197 & s36_e147_RES35130,C,380,3.99,10,62.1,50,6,6.0,s36_e148_RES61197,800,-35.6344,148.0017,282,63.2,48.1,2086,6.73,9.4,s36_e147_RES35130,420,-35.6014,147.9389,391,62.1,43.0,1581,3.72,16.7,673,74
s36_e148_RES66157 & s36_e148_RES68368,C,449,4.05,11,53.3,50,6,3.6,s36_e148_RES66157,1110,-35.7569,148.17,195,54.1,59.9,4131,7.71,7.0,s36_e148_RES68368,661,-35.7953,148.0925,284,53.3,47.1,2049,7.26,7.3,479,104
s36_e148_RES61161 & s36_e148_RES58300,C,771,6.22,12,30.7,50,6,1.6,s36_e148_RES61161,1252,-35.6331,148.1919,115,31.4,47.9,7155,9.04,3.5,s36_e148_RES58300,481,-35.575,148.2286,88,30.7,73.4,3289,10.06,3.0,203,246
s36_e148_RES70297 & s36_e148_RES76251,C,490,6.42,8,49.2,50,6,4.3,s36_e148_RES70297,920,-35.8231,148.1469,205,49.6,39.2,2442,4.19,11.8,s36_e148_RES76251,430,-35.9058,148.1169,234,49.2,60.5,1938,7.26,6.8,439,113
s36_e148_RES63580 & s36_e148_RES65843,C,560,5.46,10,42.6,50,6,2.5,s36_e148_RES63580,1210,-35.705,148.1106,110,42.6,67.0,4060,14.25,3.0,s36_e148_RES65843,650,-35.7514,148.0203,287,44.3,30.3,1562,2.69,16.5,397,125
s29_e151_RES48883 & s29_e151_RES51273,C,360,4.35,8,66.3,50,6,7.6,s29_e151_RES48883,790,-28.9261,151.7031,327,66.3,51.0,973,4.53,14.6,s29_e151_RES51273,430,-28.9517,151.6286,232,67.2,67.9,656,4.26,15.8,559,89
s29_e151_RES55320 & s30_e151_RES4680,C,220,2.25,10,106.3,50,6,21.6,s29_e151_RES55320,630,-28.9994,151.7128,784,106.3,43.9,3515,2.87,37.0,s30_e151_RES4680,410,-29.0547,151.7006,887,107.9,26.5,1492,2.08,51.9,1671,29
s35_e149_RES30820 & s35_e150_RES12286,C,540,2.63,21,44.7,50,6,2.9,s35_e149_RES30820,780,-34.3169,149.9981,160,44.7,80.3,3471,7.9,5.7,s35_e150_RES12286,240,-34.3058,150.0658,125,44.8,86.4,636,7.63,5.9,285,175
s35_e149_RES41776 & s35_e150_RES25492,C,320,4.23,8,75.6,50,6,13.3,s35_e149_RES41776,730,-34.4419,149.9714,425,75.6,50.8,914,3.33,22.7,s35_e150_RES25492,410,-34.4633,150.0506,265,76.7,78.2,303,2.38,32.3,690,72
s35_e149_RES36936 & s35_e150_RES15957,C,321,2.7,12,74.7,50,6,5.9,s35_e149_RES36936,651,-34.3831,149.9897,246,74.7,87.9,1199,8.35,8.9,s35_e150_RES15957,330,-34.3569,150.0333,249,75.3,74.1,513,4.26,17.7,495,101
s35_e149_RES15686 & s35_e149_RES11961,C,290,2.11,14,82.8,50,6,8.5,s35_e149_RES15686,870,-34.1636,149.5739,534,82.8,32.5,12270,7.05,11.7,s35_e149_RES11961,580,-34.1289,149.62,375,84.5,54.1,713,2.74,30.8,909,55
s29_e153_RES39213 & s29_e153_RES40159,C,411,1.86,22,58.9,50,6,3.5,s29_e153_RES39213,441,-28.6942,153.1053,118,58.9,74.7,5099,15.59,3.8,s29_e153_RES40159,30,-28.7125,153.1506,619,61.2,21.6,1167,1.34,45.5,737,67
s29_e153_RES6787 & s29_e153_RES5517,C,321,0.93,34,74.6,50,6,4.4,s29_e153_RES6787,511,-28.1275,153.1867,265,74.6,56.8,3858,11.16,6.7,s29_e153_RES5517,190,-28.1036,153.1447,273,74.7,57.0,1106,5.8,12.9,538,92
s29_e153_RES3690 & s29_e153_RES2364,C,451,2.7,17,52.1,50,6,2.6,s29_e153_RES3690,511,-28.0719,153.2208,132,53.6,62.8,8269,19.93,2.7,s29_e153_RES2364,60,-28.0494,153.2825,903,52.1,29.3,659,0.41,127.6,1035,48
s26_e151_RES6945 & s26_e151_RES4219,C,340,2.03,17,70.9,50,6,4.8,s26_e151_RES6945,490,-25.11,151.7228,217,71.3,57.3,4469,13.69,5.2,s26_e151_RES4219,150,-25.0689,151.7539,471,70.9,43.6,421,1.21,58.8,688,72
s34_e150_RES28108 & s34_e150_RES26163,C,501,4.47,11,47.9,50,6,5.6,s34_e150_RES28108,1031,-33.7344,150.0731,141,47.9,77.3,1131,6.32,7.6,s34_e150_RES26163,530,-33.7056,150.1564,223,48.0,51.5,540,2.16,22.2,364,137
s34_e150_RES22154 & s34_e150_RES21725,C,350,4.01,9,67.9,50,6,8.7,s34_e150_RES22154,990,-33.6467,150.0125,312,69.0,50.6,494,2.87,24.1,s34_e150_RES21725,640,-33.6403,150.1175,319,67.9,56.0,1121,4.97,13.7,631,79
s34_e150_RES28767 & s34_e150_RES28427,C,790,10.83,7,30.3,50,6,3.4,s34_e150_RES28767,1080,-33.7439,150.0644,113,30.3,67.5,905,4.63,6.5,s34_e150_RES28427,290,-33.7386,150.1853,89,30.3,81.6,596,4.27,7.1,202,247
s34_e150_RES19059 & s34_e150_RES23679,C,300,4.48,7,79.4,50,6,16.5,s34_e150_RES19059,820,-33.5897,150.1058,412,79.4,57.1,458,2.79,28.4,s34_e150_RES23679,520,-33.6708,150.1642,367,80.7,53.2,617,2.05,39.4,779,64
s32_e151_RES96859 & s32_e152_RES46782,C,489,2.64,19,49.3,50,6,3.8,s32_e151_RES96859,630,-31.7131,151.9414,139,49.4,80.0,4194,12.26,4.0,s32_e152_RES46782,141,-31.6931,152.0,413,49.3,32.2,808,0.77,64.2,552,90
s32_e151_RES111732 & s32_e151_RES108278,C,489,3.78,13,49.4,50,6,4.8,s32_e151_RES111732,1121,-31.7986,151.4497,208,49.4,69.5,1881,6.19,8.0,s32_e151_RES108278,632,-31.7797,151.3814,158,49.5,67.0,580,4.06,12.2,366,136
s32_e151_RES73308 & s32_e151_RES83758,C,509,4.72,11,47.9,50,6,5.3,s32_e151_RES73308,760,-31.5708,151.7569,220,48.0,50.0,1526,4.34,11.0,s32_e151_RES83758,251,-31.6294,151.7406,137,47.9,67.4,800,4.66,10.3,357,140
s32_e151_RES91424 & s32_e151_RES101766,C,658,4.08,16,36.4,50,6,2.5,s32_e151_RES91424,1280,-31.6775,151.2539,116,36.5,60.9,6785,12.32,3.0,s32_e151_RES101766,622,-31.7425,151.2525,219,36.4,42.0,659,2.2,16.6,335,149
s32_e151_RES36683 & s32_e151_RES53469,C,782,8.92,9,30.4,50,6,3.8,s32_e151_RES36683,1102,-31.3236,151.9931,155,30.4,56.5,4966,5.32,5.7,s32_e151_RES53469,320,-31.4436,151.9997,124,31.6,69.7,352,2.7,11.7,279,179
s32_e151_RES125560 & s32_e151_RES120637,C,460,5.12,9,52.9,50,6,5.9,s32_e151_RES125560,600,-31.8769,151.7897,201,52.9,70.8,1117,5.1,10.4,s32_e151_RES120637,140,-31.8464,151.8889,292,54.0,46.0,1727,3.91,13.8,493,101
s32_e151_RES33245 & s32_e151_RES31036,C,352,3.13,11,68.2,50,6,9.7,s32_e151_RES33245,852,-31.2967,151.2828,362,70.2,55.3,634,2.35,29.8,s32_e151_RES31036,500,-31.2783,151.2139,400,68.2,37.7,1550,4.75,14.4,762,65
s32_e151_RES56712 & s32_e151_RES69007,C,560,5.53,10,42.1,50,6,4.2,s32_e151_RES56712,1151,-31.4675,151.2756,158,42.1,76.2,1979,7.1,5.9,s32_e151_RES69007,591,-31.5436,151.3169,173,44.3,58.6,862,3.15,14.1,331,151
s32_e151_RES120561 & s32_e151_RES113627,C,560,4.68,12,43.1,50,6,3.4,s32_e151_RES120561,1290,-31.8461,151.4739,147,43.1,51.4,4044,7.5,5.7,s32_e151_RES113627,730,-31.8092,151.405,159,43.4,70.0,1295,5.17,8.4,306,163
s32_e151_RES95772 & s32_e151_RES105168,C,630,3.77,17,38.4,50,6,2.2,s32_e151_RES95772,1200,-31.7056,151.2628,119,38.4,92.3,3868,13.45,2.9,s32_e151_RES105168,570,-31.7622,151.2789,227,38.4,40.0,1246,3.88,9.9,346,144
s32_e151_RES118415 & s32_e151_RES111462,C,661,5.91,11,36.1,50,6,2.7,s32_e151_RES118415,1141,-31.835,151.5556,125,36.1,74.5,2119,11.42,3.2,s32_e151_RES111462,480,-31.7969,151.6375,173,37.1,58.5,387,2.02,18.3,298,167
s32_e151_RES535 & s31_e151_RES73185,C,790,8.25,10,30.0,50,6,2.7,s32_e151_RES535,1090,-31.0056,151.8964,129,30.0,33.8,5314,7.81,3.8,s31_e151_RES73185,300,-30.9153,151.95,120,30.6,63.1,481,3.22,9.5,249,200
s32_e151_RES122051 & s32_e151_RES109807,C,702,9.29,8,34.3,50,6,4.3,s32_e151_RES122051,1242,-31.8547,151.4869,129,34.3,53.6,1474,4.68,7.3,s32_e151_RES109807,540,-31.7881,151.5892,127,34.6,76.2,392,3.33,10.4,256,195
s32_e151_RES122705 & s32_e151_RES111844,C,421,1.78,24,56.8,50,6,3.5,s32_e151_RES122705,681,-31.8586,151.7642,133,56.8,84.4,2482,14.33,4.0,s32_e151_RES111844,260,-31.7992,151.7711,224,58.7,50.2,536,1.99,29.4,357,140
s32_e151_RES53623 & s32_e151_RES57535,C,420,5.32,8,56.4,50,6,8.8,s32_e151_RES53623,931,-31.4447,151.7086,327,56.4,52.2,1391,3.73,15.1,s32_e151_RES57535,511,-31.4731,151.795,292,58.7,50.3,853,2.78,21.1,619,80
s32_e151_RES106587 & s32_e151_RES92846,C,589,6.54,9,40.7,50,6,3.9,s32_e151_RES106587,1060,-31.77,151.4597,163,40.8,70.6,1616,6.63,6.2,s32_e151_RES92846,471,-31.6864,151.4603,182,40.7,67.2,817,3.84,10.6,345,144
s32_e151_RES78340 & s32_e151_RES98222,C,532,8.37,6,43.8,50,6,13.2,s32_e151_RES78340,682,-31.5997,151.7956,217,46.2,47.8,624,1.72,26.8,s32_e151_RES98222,150,-31.7214,151.8169,367,43.8,25.1,1104,1.68,26.1,584,85
s32_e151_RES121486 & s32_e151_RES118645,C,671,7.02,10,35.7,50,6,2.6,s32_e151_RES121486,1192,-31.8511,151.4233,122,35.7,93.3,3223,10.7,3.3,s32_e151_RES118645,521,-31.8364,151.3217,158,36.0,59.4,875,3.04,11.8,280,178
s32_e151_RES44503 & s32_e151_RES37424,C,541,3.28,16,44.0,50,6,2.4,s32_e151_RES44503,1101,-31.3814,151.2444,145,44.0,96.1,2883,13.23,3.3,s32_e151_RES37424,560,-31.3297,151.2533,137,44.5,67.0,938,5.02,8.9,282,177
s32_e151_RES92985 & s32_e151_RES97247,C,550,3.01,18,43.4,50,6,2.2,s32_e151_RES92985,1220,-31.6875,151.2619,120,44.2,90.3,4048,14.89,3.0,s32_e151_RES97247,670,-31.7156,151.2203,214,43.4,51.2,1485,4.87,8.9,334,149
s32_e151_RES55721 & s32_e151_RES52035,C,624,6.22,10,37.8,50,6,2.7,s32_e151_RES55721,1214,-31.4603,151.2297,197,37.8,63.3,2001,5.07,7.5,s32_e151_RES52035,590,-31.4342,151.1492,90,38.8,90.9,683,9.0,4.3,287,174
s32_e151_RES115172 & s32_e151_RES112174,C,500,5.87,9,46.1,50,6,4.4,s32_e151_RES115172,881,-31.8175,151.1506,170,48.4,80.0,2599,7.49,6.5,s32_e151_RES112174,381,-31.8014,151.0656,401,46.1,33.6,2138,3.3,14.0,571,87
s32_e151_RES54101 & s32_e151_RES65650,C,571,6.41,9,42.2,50,6,3.4,s32_e151_RES54101,1221,-31.4483,151.2708,199,42.2,51.5,4317,5.92,7.1,s32_e151_RES65650,650,-31.5247,151.2925,121,42.9,80.5,1003,6.47,6.6,320,156
s32_e151_RES63527 & s32_e151_RES73250,C,734,6.57,11,32.5,50,6,2.0,s32_e151_RES63527,1224,-31.5119,151.43,117,32.6,52.4,4240,11.11,2.9,s32_e151_RES73250,490,-31.5706,151.42,84,32.5,87.8,580,5.17,6.3,201,248
s32_e151_RES74249 & s32_e151_RES84806,C,681,5.34,13,35.8,50,6,1.9,s32_e151_RES74249,1062,-31.5767,151.4733,65,35.8,74.1,4265,17.72,2.0,s32_e151_RES84806,381,-31.6356,151.4847,197,36.4,46.8,348,1.09,33.6,262,190
s32_e151_RES56149 & s32_e151_RES71680,C,660,10.67,6,35.3,50,6,5.8,s32_e151_RES56149,1201,-31.4631,151.4225,213,35.3,46.5,2503,4.06,8.7,s32_e151_RES71680,541,-31.5611,151.3469,209,36.9,42.2,709,2.1,17.6,422,118
s32_e151_RES117275 & s32_e151_RES102790,C,723,10.51,7,32.6,50,6,3.6,s32_e151_RES117275,1143,-31.8292,151.5011,165,32.6,74.6,4207,6.36,5.1,s32_e151_RES102790,420,-31.7481,151.6006,153,33.0,53.4,563,2.62,12.6,318,157
s32_e151_RES12786 & s32_e151_RES9892,C,479,7.06,7,49.8,50,6,6.0,s32_e151_RES12786,1090,-31.1153,151.4075,254,49.8,54.2,4685,6.18,8.1,s32_e151_RES9892,611,-31.0889,151.2975,242,51.0,49.7,741,2.2,23.1,496,100
s32_e151_RES66675 & s32_e151_RES68408,C,560,6.19,9,42.6,50,6,3.1,s32_e151_RES66675,900,-31.5303,151.7758,162,42.6,60.4,4193,9.64,4.4,s32_e151_RES68408,340,-31.5403,151.8792,178,44.0,75.0,624,4.17,10.6,340,147
s32_e151_RES121167 & s32_e151_RES126912,C,310,3.49,9,76.2,50,6,8.1,s32_e151_RES121167,630,-31.8494,151.02,359,77.0,63.0,3799,6.71,11.5,s32_e151_RES126912,320,-31.8856,151.0619,546,76.2,32.0,2701,2.76,27.6,905,55
s32_e151_RES103779 & s32_e151_RES90396,C,609,7.5,8,39.6,50,6,2.9,s32_e151_RES103779,1020,-31.7542,151.4517,100,39.6,80.4,1159,11.03,3.6,s32_e151_RES90396,411,-31.6714,151.4858,170,40.4,59.0,1104,2.91,13.9,270,185
s32_e151_RES63486 & s32_e151_RES81881,C,710,9.98,7,33.7,50,6,2.9,s32_e151_RES63486,971,-31.5117,151.6475,143,34.4,50.2,1461,4.87,7.1,s32_e151_RES81881,261,-31.6183,151.7014,98,33.7,73.3,1389,6.68,5.0,241,207
s32_e151_RES123315 & s32_e152_RES55944,C,419,4.58,9,57.2,50,6,4.4,s32_e151_RES123315,480,-31.8622,151.9394,206,57.2,71.8,4825,12.5,4.6,s32_e152_RES55944,61,-31.8347,152.0664,562,58.8,21.7,500,0.52,112.0,768,65
s32_e151_RES56711 & s32_e151_RES39380,C,688,11.39,6,34.8,50,6,4.4,s32_e151_RES56711,1203,-31.4675,151.2175,130,34.8,82.0,3239,7.88,4.4,s32_e151_RES39380,515,-31.3464,151.1392,638,41.2,8.2,141,0.04,1006.1,768,65
s32_e151_RES117084 & s32_e151_RES108488,C,600,7.38,8,39.9,50,6,2.9,s32_e151_RES117084,1230,-31.8278,151.4783,135,40.0,52.2,2446,8.89,4.5,s32_e151_RES108488,630,-31.7808,151.5442,112,39.9,83.9,600,4.95,8.1,247,202
s20_e143_RES36562 & s20_e143_RES36468,C,220,1.69,13,106.6,50,6,17.9,s20_e143_RES36562,700,-19.8872,143.6625,2414,108.9,8.7,10711,1.2,90.9,s20_e143_RES36468,480,-19.8847,143.5908,934,106.6,36.4,3073,4.77,22.4,3348,14
s23_e149_RES2632 & s23_e149_RES1894,C,351,1.55,23,68.5,50,6,6.8,s23_e149_RES2632,431,-22.0553,149.4,392,68.7,46.9,3389,5.5,12.5,s23_e149_RES1894,80,-22.0358,149.4428,258,68.5,59.3,934,4.66,14.7,650,76
s23_e149_RES17929 & s23_e149_RES17655,C,430,3.7,12,55.3,50,6,6.2,s23_e149_RES17929,470,-22.4483,149.3464,455,55.3,28.9,6394,3.72,14.9,s23_e149_RES17655,40,-22.4414,149.4325,450,55.7,28.7,4213,5.19,10.7,905,55
s23_e149_RES11526 & s23_e149_RES10785,C,301,2.57,12,79.1,50,6,11.8,s23_e149_RES11526,341,-22.2497,149.3511,703,81.6,40.7,2368,1.92,42.4,s23_e149_RES10785,40,-22.2322,149.4292,519,79.1,35.7,1702,4.81,16.4,1222,40
s23_e149_RES8853 & s23_e149_RES9153,C,270,1.66,16,89.3,50,6,8.0,s23_e149_RES8853,310,-22.1839,149.3672,446,89.3,50.8,4616,5.54,16.1,s23_e149_RES9153,40,-22.1928,149.4353,890,90.1,18.9,5891,5.62,16.0,1336,37
s23_e149_RES13747 & s23_e149_RES14331,C,310,1.62,19,74.4,50,6,4.9,s23_e149_RES13747,380,-22.3133,149.2797,736,74.4,25.9,1449,1.48,50.2,s23_e149_RES14331,70,-22.3364,149.3472,190,77.5,78.5,1415,14.43,5.4,926,53
s23_e149_RES13927 & s23_e149_RES14188,C,360,4.3,8,67.3,50,6,7.8,s23_e149_RES13927,390,-22.3203,149.3211,540,67.8,26.8,8958,3.27,20.7,s23_e149_RES14188,30,-22.3314,149.4136,763,67.3,18.5,11906,5.38,12.5,1303,38
s23_e149_RES16319 & s23_e149_RES15218,C,350,2.6,13,67.4,50,6,4.7,s23_e149_RES16319,420,-22.4033,149.3175,424,67.4,42.7,4451,3.78,17.8,s23_e149_RES15218,70,-22.3667,149.3633,228,68.3,56.1,2032,10.62,6.4,652,76
s23_e149_RES1285 & s22_e149_RES23597,C,270,2.68,10,88.2,50,6,9.2,s23_e149_RES1285,310,-22.0231,149.3672,384,89.0,62.3,4303,6.93,12.8,s22_e149_RES23597,40,-21.9781,149.4194,534,88.2,38.0,1168,2.77,31.8,918,54
s23_e149_RES19018 & s23_e149_RES18439,C,400,2.38,17,59.8,50,6,3.2,s23_e149_RES19018,470,-22.4758,149.3697,259,59.8,48.6,4634,8.56,7.0,s23_e149_RES18439,70,-22.4619,149.4261,205,59.8,53.4,2347,10.25,5.8,464,107
s42_e148_RES18198 & s42_e147_RES69219,C,481,6.72,7,50.6,50,6,5.7,s42_e148_RES18198,711,-41.6567,148.0494,173,50.6,89.1,1712,8.84,5.7,s42_e147_RES69219,230,-41.63,147.9578,1141,52.9,6.9,239,0.04,1408.0,1314,38
s42_e148_RES6775 & s42_e148_RES8480,C,481,3.58,13,49.7,50,6,4.4,s42_e148_RES6775,602,-41.3447,148.0261,172,49.7,67.5,3892,9.14,5.4,s42_e148_RES8480,121,-41.3883,148.0864,289,51.3,46.4,571,2.34,21.9,461,108
s42_e148_RES19401 & s42_e148_RES15189,C,520,6.59,8,44.9,50,6,6.9,s42_e148_RES19401,760,-41.6906,148.0708,234,45.1,56.5,3265,6.38,7.1,s42_e148_RES15189,240,-41.5969,148.0569,1283,44.9,5.3,1233,0.13,342.8,1517,32
s27_e152_RES53907 & s27_e152_RES46071,C,375,3.95,10,65.3,50,6,15.9,s27_e152_RES53907,525,-26.8328,152.7294,321,66.3,37.5,3210,2.61,25.4,s27_e152_RES46071,150,-26.7589,152.7178,534,65.3,30.2,1692,1.53,42.5,855,58
s27_e152_RES47274 & s27_e152_RES43024,C,250,1.27,20,96.8,50,6,12.1,s27_e152_RES47274,430,-26.7714,152.8283,487,96.8,42.0,3983,5.3,18.3,s27_e152_RES43024,180,-26.7258,152.7714,397,100.0,60.3,1125,2.8,35.7,884,56
s27_e152_RES53533 & s27_e152_RES58442,C,433,5.11,8,57.2,50,6,7.1,s27_e152_RES53533,563,-26.8294,152.6978,237,57.2,30.2,4113,4.36,13.1,s27_e152_RES58442,130,-26.8903,152.6136,636,57.3,19.6,3254,3.72,15.4,873,57
s27_e152_RES60713 & s27_e152_RES63898,C,251,1.94,13,97.9,50,6,11.9,s27_e152_RES60713,401,-26.9303,152.1225,579,98.0,49.1,2422,5.78,17.0,s27_e152_RES63898,150,-26.9806,152.1892,431,97.9,50.0,631,2.48,39.5,1010,49
s27_e152_RES31802 & s27_e152_RES28019,C,310,3.14,10,77.8,50,6,7.6,s27_e152_RES31802,470,-26.5978,152.4872,386,80.6,42.8,2199,2.33,34.6,s27_e152_RES28019,160,-26.5531,152.5106,219,77.8,74.6,1436,8.04,9.7,605,82
s27_e152_RES23036 & s27_e152_RES22997,C,241,1.71,14,99.4,50,6,9.6,s27_e152_RES23036,443,-26.4922,152.4342,414,99.4,75.3,2355,5.49,18.1,s27_e152_RES22997,202,-26.4917,152.4742,304,99.5,76.4,806,4.84,20.6,718,69
s34_e149_RES98056 & s35_e149_RES496,C,339,4.18,8,68.5,50,6,16.9,s34_e149_RES98056,940,-33.9358,149.5472,574,68.5,34.2,2044,1.74,39.4,s35_e149_RES496,601,-34.0039,149.5108,424,72.5,54.3,729,2.45,29.6,998,50
s34_e149_RES3865 & s33_e149_RES77095,C,259,3.06,8,92.4,50,6,27.6,s34_e149_RES3865,620,-33.0275,149.2103,611,92.4,47.2,1599,1.84,50.1,s33_e149_RES77095,361,-32.95,149.2803,503,95.3,39.8,495,1.55,61.4,1114,44
s34_e149_RES2493 & s34_e149_RES677,C,491,2.16,23,48.8,50,6,2.5,s34_e149_RES2493,1061,-33.0178,149.9317,160,48.8,64.5,9487,18.29,2.7,s34_e149_RES677,570,-33.0047,149.9717,278,50.9,48.3,242,1.0,51.1,438,114
s34_e149_RES14013 & s34_e149_RES11570,C,430,3.46,12,55.1,50,6,3.8,s34_e149_RES14013,840,-33.09,149.4661,159,55.1,79.4,2871,13.95,3.9,s34_e149_RES11570,410,-33.0753,149.3389,319,57.4,30.9,289,0.73,79.1,478,104
s34_e149_RES19332 & s34_e149_RES11194,C,352,4.99,7,68.2,50,6,8.9,s34_e149_RES19332,882,-33.1281,149.6736,386,68.2,47.1,4212,6.87,9.9,s34_e149_RES11194,530,-33.0725,149.5956,438,69.1,44.0,211,0.83,83.5,824,60
s34_e149_RES29310 & s34_e150_RES2679,C,419,8.0,5,58.1,50,6,21.6,s34_e149_RES29310,800,-33.2069,149.9906,421,58.1,39.8,2032,1.54,37.6,s34_e150_RES2679,381,-33.1261,150.1228,325,58.1,48.8,361,1.14,50.7,746,67
s34_e149_RES23318 & s34_e149_RES15135,C,330,4.69,7,73.3,50,6,10.2,s34_e149_RES23318,930,-33.1583,149.7217,579,73.3,38.1,5119,5.48,13.4,s34_e149_RES15135,600,-33.0978,149.7356,486,73.9,40.5,753,1.73,42.7,1065,46
s18_e145_RES9585 & s18_e145_RES4629,C,651,8.68,7,37.6,50,6,7.8,s18_e145_RES9585,691,-17.2147,145.6319,220,37.6,27.3,2570,1.86,20.2,s18_e145_RES4629,40,-17.1297,145.7044,265,38.1,29.3,1991,3.01,12.7,485,103
s38_e146_RES83565 & s38_e146_RES75953,C,432,2.39,18,56.6,50,6,4.8,s38_e146_RES83565,1104,-37.6086,146.1458,185,57.3,63.6,1193,6.11,9.4,s38_e146_RES75953,672,-37.5681,146.1164,146,56.6,87.2,475,5.77,9.8,331,151
s38_e146_RES114635 & s38_e146_RES124398,C,490,5.18,9,48.8,50,6,6.9,s38_e146_RES114635,580,-37.7819,146.5889,139,48.8,76.8,1440,6.46,7.5,s38_e146_RES124398,90,-37.8372,146.7053,425,49.5,23.7,515,0.66,75.2,564,88
s38_e146_RES106904 & s38_e146_RES103423,C,759,4.04,19,31.0,50,6,1.7,s38_e146_RES106904,990,-37.7408,146.5353,93,31.0,94.1,1662,11.51,2.7,s38_e146_RES103423,231,-37.7225,146.5981,79,32.1,98.2,553,6.57,4.9,172,290
s38_e146_RES88361 & s38_e146_RES84040,C,704,5.08,14,34.5,50,6,2.1,s38_e146_RES88361,1135,-37.6333,146.4744,71,34.8,97.5,1778,11.53,3.0,s38_e146_RES84040,431,-37.6111,146.5564,97,34.5,85.7,486,5.26,6.6,168,297
s38_e146_RES119446 & s38_e146_RES116439,C,571,5.35,11,41.7,50,6,4.2,s38_e146_RES119446,982,-37.8097,146.3347,100,41.7,85.3,1042,7.67,5.4,s38_e146_RES116439,411,-37.7919,146.3953,211,43.1,47.8,532,2.28,18.9,311,160
s38_e146_RES13284 & s38_e146_RES12791,C,618,3.84,16,39.1,50,6,2.2,s38_e146_RES13284,1261,-37.1128,146.4639,112,39.1,86.3,1529,9.68,4.0,s38_e146_RES12791,643,-37.1097,146.3944,104,39.5,93.1,746,8.57,4.6,216,231
s38_e146_RES119922 & s38_e145_RES90825,C,409,4.72,9,60.7,50,6,8.7,s38_e146_RES119922,700,-37.8122,146.05,232,61.1,60.6,793,5.15,11.9,s38_e145_RES90825,291,-37.8539,145.9992,235,60.7,37.3,705,1.83,33.2,467,107
s38_e146_RES130834 & s38_e146_RES142262,C,791,10.03,8,31.0,50,6,3.1,s38_e146_RES130834,1011,-37.8744,146.2906,74,31.0,99.7,793,8.76,3.5,s38_e146_RES142262,220,-37.9647,146.1964,162,31.4,41.9,349,1.18,26.7,236,211
s38_e146_RES118050 & s38_e146_RES127155,C,497,3.14,16,49.0,50,6,2.7,s38_e146_RES118050,961,-37.8014,146.1422,140,49.0,76.1,3730,11.34,4.3,s38_e146_RES127155,464,-37.8531,146.1606,118,49.4,89.8,762,6.83,7.2,258,193
s38_e146_RES89164 & s38_e146_RES96046,C,501,3.5,14,48.9,50,6,3.0,s38_e146_RES89164,1131,-37.6378,146.1247,179,49.5,63.5,6340,8.82,5.6,s38_e146_RES96046,630,-37.6797,146.1911,137,48.9,90.8,720,7.73,6.3,316,158
s38_e146_RES108811 & s38_e146_RES134537,C,720,12.79,6,34.0,50,6,11.8,s38_e146_RES108811,1030,-37.7517,146.1739,163,34.0,37.4,1753,1.72,19.7,s38_e146_RES134537,310,-37.8989,146.1925,183,34.1,47.3,520,1.15,29.6,346,144
