Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s25_e151_RES26299 & s25_e151_RES19073,C,399,5.47,7,180.4,150,18,4.2,s25_e151_RES26299,530,-24.5572,151.2219,553,181.7,77.9,10098,25.95,7.0,s25_e151_RES19073,131,-24.4483,151.2644,694,180.4,57.0,3906,17.33,10.4,1247,120
s36_e150_RES5671 & s36_e150_RES190,C,570,10.46,5,126.9,150,18,3.1,s36_e150_RES5671,680,-35.1053,150.2389,243,126.9,85.2,6016,31.89,4.0,s36_e150_RES190,110,-35.0039,150.3872,355,127.3,75.6,958,9.25,13.8,598,250
s33_e149_RES67221 & s33_e149_RES76420,C,281,3.83,7,254.8,150,18,7.4,s33_e149_RES67221,792,-32.8619,149.4233,1029,254.8,64.4,6564,23.01,11.1,s33_e149_RES76420,511,-32.9436,149.3547,855,258.1,81.5,2053,11.54,22.4,1884,79
s33_e149_RES58315 & s33_e149_RES53551,C,289,4.74,6,249.2,150,18,7.8,s33_e149_RES58315,810,-32.7836,149.4203,777,249.2,80.9,10284,27.7,9.0,s33_e149_RES53551,521,-32.7392,149.4419,1053,251.9,51.6,822,4.31,58.4,1830,81
s33_e149_RES54189 & s33_e149_RES45759,C,262,3.24,8,273.9,150,18,7.6,s33_e149_RES54189,752,-32.7447,149.6783,739,275.3,88.6,6782,24.33,11.3,s33_e149_RES45759,490,-32.6733,149.6636,910,273.9,64.4,5478,11.6,23.6,1649,90
s33_e149_RES73655 & s33_e149_RES74618,C,142,2.61,5,505.8,150,18,20.8,s33_e149_RES73655,742,-32.9186,149.5625,2062,505.8,76.8,1342,5.93,85.2,s33_e149_RES74618,600,-32.9272,149.4456,1694,509.3,98.3,2445,18.48,27.6,3756,39
s33_e149_RES83277 & s34_e149_RES6576,C,301,2.36,13,239.2,150,18,5.1,s33_e149_RES83277,891,-32.9994,149.5875,611,239.6,80.6,10630,41.34,5.8,s34_e149_RES6576,590,-33.0447,149.6497,1158,239.2,63.8,1157,5.8,41.3,1769,84
s33_e149_RES37918 & s33_e150_RES37213,C,411,8.11,5,173.5,150,18,4.2,s33_e149_RES37918,761,-32.6039,149.9642,384,174.7,93.4,5789,27.87,6.3,s33_e150_RES37213,350,-32.5514,150.0914,736,173.5,55.5,2253,13.25,13.1,1120,133
s32_e152_RES38844 & s32_e152_RES44038,C,502,7.76,6,143.9,150,18,3.5,s32_e152_RES38844,532,-31.5972,152.5078,354,143.9,71.5,8963,28.49,5.0,s32_e152_RES44038,30,-31.6622,152.6089,531,146.0,54.3,2717,12.36,11.8,885,169
s32_e152_RES26208 & s32_e152_RES23648,C,420,4.02,10,171.0,150,18,3.4,s32_e152_RES26208,510,-31.4578,152.2483,337,171.2,93.0,9497,45.73,3.7,s32_e152_RES23648,90,-31.4192,152.3544,1288,171.0,33.8,2875,5.36,31.9,1625,92
s32_e152_RES40543 & s32_e152_RES52619,C,580,11.43,5,124.1,150,18,2.9,s32_e152_RES40543,590,-31.6175,152.46,203,124.1,94.1,5782,37.27,3.3,s32_e152_RES52619,10,-31.7742,152.5361,780,125.7,32.6,5557,5.09,24.7,983,152
s18_e128_RES12766 & s18_e128_RES5811,C,300,4.3,7,239.5,150,18,6.5,s18_e128_RES12766,520,-17.15,128.3322,929,239.5,63.1,10498,33.73,7.1,s18_e128_RES5811,220,-17.0767,128.33,2183,243.7,30.5,3855,3.16,77.0,3112,48
s31_e151_RES6432 & s30_e152_RES72378,C,652,12.5,5,110.3,150,18,3.7,s31_e151_RES6432,1142,-30.09,151.9856,314,110.3,71.9,5994,24.48,4.5,s30_e152_RES72378,490,-29.9844,152.1344,328,113.2,84.7,590,5.49,20.6,642,233
s31_e151_RES11430 & s31_e152_RES9788,C,169,1.48,11,425.8,150,18,13.4,s31_e151_RES11430,1150,-30.1667,151.9864,2460,425.8,48.2,9157,10.25,41.5,s31_e152_RES9788,981,-30.1419,152.0828,1364,428.8,81.5,3627,21.7,19.8,3824,39
s31_e151_RES22328 & s31_e151_RES20513,C,210,3.68,6,342.8,150,18,11.9,s31_e151_RES22328,940,-30.3119,151.3706,951,342.8,96.3,6714,15.84,21.6,s31_e151_RES20513,730,-30.29,151.2633,990,344.9,66.8,2714,12.93,26.7,1941,77
s31_e151_RES36804 & s31_e151_RES38281,C,239,3.52,7,300.8,150,18,8.2,s31_e151_RES36804,1050,-30.4747,151.5533,1666,300.8,41.9,12144,12.32,24.4,s31_e151_RES38281,811,-30.4964,151.4586,1193,302.5,98.7,2386,24.39,12.4,2859,52
s31_e151_RES47625 & s31_e150_RES58729,C,430,6.78,6,167.4,150,18,4.0,s31_e151_RES47625,870,-30.6164,151.0375,373,167.4,88.3,6075,27.52,6.1,s31_e150_RES58729,440,-30.6028,150.9225,412,168.2,90.1,2456,14.48,11.6,785,191
s31_e151_RES6313 & s31_e151_RES10423,C,300,2.07,14,239.9,150,18,5.2,s31_e151_RES6313,1030,-30.0883,151.3081,852,242.8,52.2,17238,26.65,9.1,s31_e151_RES10423,730,-30.1497,151.2469,813,239.9,69.0,2965,19.85,12.1,1665,90
s31_e151_RES5483 & s31_e151_RES6032,C,291,5.74,5,246.6,150,18,6.6,s31_e151_RES5483,981,-30.0764,151.2889,643,248.0,89.5,8445,32.9,7.5,s31_e151_RES6032,690,-30.0847,151.1794,1233,246.6,47.3,1666,4.93,50.1,1876,79
s31_e151_RES17504 & s31_e151_RES18664,C,210,2.71,8,341.9,150,18,7.6,s31_e151_RES17504,1181,-30.2522,151.5083,1143,341.9,72.5,11252,29.51,11.6,s31_e151_RES18664,971,-30.2669,151.41,1362,344.4,67.2,2508,15.47,22.3,2505,59
s30_e151_RES71887 & s30_e151_RES65883,C,409,7.54,5,175.3,150,18,5.2,s30_e151_RES71887,1250,-29.9017,151.6067,481,176.2,93.7,4897,18.91,9.3,s30_e151_RES65883,841,-29.84,151.4978,647,175.3,88.4,3546,14.93,11.7,1128,132
s30_e151_RES9902 & s30_e151_RES4711,C,320,4.14,8,224.5,150,18,5.7,s30_e151_RES9902,690,-29.1036,151.6403,729,224.5,58.4,15678,34.17,6.6,s30_e151_RES4711,370,-29.055,151.5339,1143,226.4,49.0,1111,5.31,42.6,1872,80
s30_e151_RES54084 & s30_e151_RES59650,C,260,3.4,8,274.8,150,18,7.1,s30_e151_RES54084,940,-29.6856,151.4369,1229,274.8,44.4,11742,26.2,10.5,s30_e151_RES59650,680,-29.7589,151.3394,1130,277.5,59.7,4566,12.55,22.1,2359,63
s30_e151_RES61312 & s30_e152_RES55445,C,401,7.68,5,180.4,150,18,4.8,s30_e151_RES61312,1151,-29.7817,151.8911,788,180.4,51.1,12710,25.38,7.1,s30_e152_RES55445,750,-29.7694,152.0161,682,180.5,91.5,1993,12.35,14.6,1470,102
s30_e151_RES75761 & s30_e152_RES67566,C,232,4.22,6,312.8,150,18,9.2,s30_e151_RES75761,1222,-29.9461,151.9122,855,312.8,73.5,12682,28.63,10.9,s30_e152_RES67566,990,-29.9106,152.0214,1288,315.8,79.4,819,5.51,57.4,2143,69
s30_e151_RES53090 & s30_e152_RES51101,C,651,12.96,5,110.7,150,18,2.9,s30_e151_RES53090,1071,-29.6686,151.9856,409,110.7,59.0,5910,17.05,6.5,s30_e152_RES51101,420,-29.7169,152.1453,265,111.1,99.4,1825,20.83,5.3,674,222
s30_e151_RES71898 & s30_e151_RES65901,C,230,3.5,7,313.2,150,18,8.3,s30_e151_RES71898,881,-29.9019,151.3561,1451,315.5,69.6,10145,23.99,13.1,s30_e151_RES65901,651,-29.8403,151.3061,1037,313.2,54.6,5296,13.74,22.8,2488,60
s33_e138_RES47284 & s34_e138_RES3105,C,440,6.67,7,165.5,150,18,3.6,s33_e138_RES47284,450,-32.9928,138.1853,681,166.5,53.2,11521,22.39,7.4,s34_e138_RES3105,10,-33.0686,138.0508,835,165.5,40.4,11705,23.35,7.1,1516,98
s25_e150_RES7729 & s25_e150_RES5352,C,270,3.89,7,265.6,150,18,5.9,s25_e150_RES7729,350,-24.17,150.7525,694,267.7,76.7,2070,23.08,11.6,s25_e150_RES5352,80,-24.1186,150.8586,1548,265.6,37.7,14703,21.75,12.2,2242,66
s24_e150_RES22036 & s24_e150_RES18193,C,283,4.41,6,253.5,150,18,6.3,s24_e150_RES22036,333,-23.7142,150.4817,587,254.3,96.6,2961,21.21,12.0,s24_e150_RES18193,50,-23.6375,150.5383,1188,253.5,47.5,4002,19.04,13.3,1775,84
s34_e116_RES4109 & s34_e115_RES1095,C,150,2.45,6,481.7,150,18,20.5,s34_e116_RES4109,241,-33.0608,116.0714,2865,482.4,48.0,4489,6.41,75.3,s34_e115_RES1095,91,-33.1025,115.9822,1522,481.7,94.0,1358,17.1,28.2,4387,34
s44_e146_RES12216 & s44_e146_RES13045,C,244,1.55,16,295.4,150,18,7.5,s44_e146_RES12216,334,-43.2689,146.8972,825,308.4,55.6,7265,15.56,19.8,s44_e146_RES13045,90,-43.2942,146.9214,715,295.4,82.7,2578,24.41,12.1,1540,97
s37_e147_RES83145 & s37_e148_RES25005,C,523,10.03,5,138.3,150,18,4.1,s37_e147_RES83145,1070,-36.5325,147.9358,361,138.3,94.3,3617,25.12,5.5,s37_e148_RES25005,547,-36.4381,148.0728,319,144.0,86.3,1553,8.57,16.8,680,220
s37_e147_RES75665 & s37_e147_RES51835,C,620,10.68,6,115.3,150,18,2.7,s37_e147_RES75665,1060,-36.4922,147.9503,229,115.3,97.6,2031,31.93,3.6,s37_e147_RES51835,440,-36.3756,147.8258,443,116.9,49.5,1921,11.28,10.4,672,223
s37_e147_RES12281 & s37_e147_RES2806,C,500,4.62,11,143.0,150,18,2.6,s37_e147_RES12281,720,-36.1156,147.6092,299,143.0,99.6,7702,38.0,3.8,s37_e147_RES2806,220,-36.0258,147.5597,550,143.6,58.8,2577,16.15,8.9,849,176
s37_e147_RES138596 & s37_e147_RES143554,C,410,8.22,5,175.3,150,18,4.0,s37_e147_RES138596,1200,-36.8403,147.9781,376,177.0,98.7,4792,33.33,5.3,s37_e147_RES143554,790,-36.8703,147.8211,790,175.3,46.4,2920,10.71,16.4,1166,128
s37_e147_RES20040 & s37_e147_RES18896,C,410,7.98,5,173.9,150,18,4.1,s37_e147_RES20040,640,-36.1744,147.4722,457,175.6,82.6,4063,23.83,7.4,s37_e147_RES18896,230,-36.1658,147.3447,561,173.9,65.8,2534,18.39,9.5,1018,147
s18_e144_RES9283 & s18_e144_RES11141,C,392,3.94,10,181.7,150,18,4.5,s18_e144_RES9283,782,-17.1261,144.8861,495,183.1,96.1,6442,37.6,4.9,s18_e144_RES11141,390,-17.1508,144.8386,1757,181.7,42.5,659,2.69,67.5,2252,66
s18_e144_RES2283 & s18_e144_RES5329,C,280,5.2,5,253.1,150,18,6.4,s18_e144_RES2283,600,-17.0331,144.7678,579,256.7,97.0,5715,36.15,7.1,s18_e144_RES5329,320,-17.0739,144.6375,1792,253.1,33.6,1846,4.15,61.1,2371,63
s38_e149_RES34113 & s38_e149_RES39780,C,369,4.42,8,195.0,150,18,4.0,s38_e149_RES34113,540,-37.4411,149.1069,324,195.0,98.5,6534,40.27,4.8,s38_e149_RES39780,171,-37.5367,149.0586,765,196.8,63.7,2939,8.3,23.7,1089,137
s38_e149_RES8755 & s38_e149_RES10377,C,390,7.16,5,184.3,150,18,4.1,s38_e149_RES8755,812,-37.1286,149.2136,466,184.5,91.3,5622,29.25,6.3,s38_e149_RES10377,422,-37.1467,149.3219,582,184.3,74.7,3469,15.84,11.6,1048,143
s16_e127_RES21945 & s16_e127_RES23784,C,361,2.95,12,197.8,150,18,4.0,s16_e127_RES21945,381,-15.82,127.9833,492,198.7,83.8,5221,40.35,4.9,s16_e127_RES23784,20,-15.8506,127.9242,1640,197.8,28.6,9569,9.88,20.0,2132,70
s16_e127_RES20483 & s16_e128_RES17671,C,220,0.86,25,326.0,150,18,6.9,s16_e127_RES20483,300,-15.7947,127.9944,945,326.0,95.3,8242,29.36,11.1,s16_e128_RES17671,80,-15.7881,128.0319,922,326.9,75.0,1810,17.86,18.3,1867,80
s19_e146_RES3584 & s19_e145_RES23550,C,643,9.9,6,110.8,150,18,2.8,s19_e146_RES3584,743,-18.9306,146.0042,289,111.8,61.5,10635,25.42,4.4,s19_e145_RES23550,100,-18.8083,145.9903,524,110.8,47.5,4117,14.65,7.6,813,184
s19_e146_RES4416 & s19_e146_RES2240,C,780,15.54,5,90.2,150,18,2.5,s19_e146_RES4416,790,-18.9894,146.0969,252,92.0,73.6,5409,20.24,4.5,s19_e146_RES2240,10,-18.8314,146.1967,682,90.2,23.4,18848,16.07,5.6,934,160
s19_e146_RES3299 & s19_e146_RES1972,C,662,12.44,5,106.3,150,18,2.5,s19_e146_RES3299,682,-18.9028,146.0222,218,108.9,89.5,7592,29.49,3.7,s19_e146_RES1972,20,-18.79,146.1392,951,106.3,23.1,15542,13.54,7.9,1169,128
s19_e145_RES27488 & s19_e146_RES1933,C,680,13.0,5,105.5,150,18,3.1,s19_e145_RES27488,710,-18.8667,145.9856,254,105.6,86.4,8305,24.6,4.3,s19_e146_RES1933,30,-18.7822,146.1114,677,105.5,25.9,10078,9.66,10.9,931,161
s19_e145_RES25371 & s19_e146_RES1903,C,602,11.35,5,118.0,150,18,2.8,s19_e145_RES25371,662,-18.835,145.9086,399,119.1,54.0,8482,22.52,5.3,s19_e146_RES1903,60,-18.7794,146.0464,537,118.0,46.8,5881,19.58,6.0,936,160
s38_e148_RES7955 & s38_e148_RES21553,C,771,13.66,6,93.9,150,18,2.8,s38_e148_RES7955,1251,-37.1056,148.0547,228,93.9,89.1,4278,22.92,4.1,s38_e148_RES21553,480,-37.26,148.0536,240,94.3,92.4,924,11.18,8.4,468,320
s38_e148_RES9363 & s38_e147_RES11034,C,788,13.76,6,91.2,150,18,2.5,s38_e148_RES9363,1260,-37.1208,148.0028,227,91.2,91.0,6455,26.42,3.5,s38_e147_RES11034,472,-37.08,147.8133,260,91.4,84.1,1338,9.9,9.2,487,308
s38_e148_RES13628 & s38_e147_RES16636,C,780,15.0,5,92.1,150,18,2.3,s38_e148_RES13628,1180,-37.1728,148.0025,176,92.1,95.0,7458,38.41,2.4,s38_e147_RES16636,400,-37.1228,147.7969,496,94.1,50.1,376,1.34,70.3,672,223
s38_e148_RES22100 & s38_e148_RES31978,C,360,4.96,7,200.3,150,18,4.1,s38_e148_RES22100,680,-37.2664,148.2933,442,200.3,99.5,9025,33.69,5.9,s38_e148_RES31978,320,-37.3628,148.2597,541,200.5,96.6,1230,14.88,13.5,983,152
s38_e148_RES11235 & s38_e147_RES25858,C,770,15.27,5,93.0,150,18,2.2,s38_e148_RES11235,1180,-37.1425,148.0297,186,93.0,85.5,3156,28.69,3.2,s38_e147_RES25858,410,-37.1767,147.81,336,93.0,85.8,1634,13.4,6.9,522,287
s34_e138_RES8264 & s34_e138_RES10967,C,409,7.33,6,176.1,150,18,4.7,s34_e138_RES8264,430,-33.1772,138.1936,562,176.3,78.8,5402,17.77,9.9,s34_e138_RES10967,21,-33.2347,138.0797,1057,176.1,33.4,15778,19.4,9.1,1619,92
s34_e138_RES6308 & s34_e138_RES5841,C,449,7.46,6,159.0,150,18,3.7,s34_e138_RES6308,460,-33.1339,138.1967,673,159.0,66.2,5476,14.09,11.3,s34_e138_RES5841,11,-33.1225,138.0642,733,160.6,43.5,13204,29.15,5.5,1406,106
s28_e152_RES72283 & s28_e152_RES63126,C,359,5.64,6,200.8,150,18,5.9,s28_e152_RES72283,660,-27.95,152.19,510,200.8,85.3,2640,22.92,8.8,s28_e152_RES63126,301,-27.8606,152.2222,632,200.8,78.0,1361,10.84,18.5,1142,131
s28_e152_RES23214 & s28_e152_RES19565,C,271,3.75,7,266.6,150,18,7.4,s28_e152_RES23214,481,-27.3083,152.1439,662,266.6,92.9,8245,27.28,9.8,s28_e152_RES19565,210,-27.26,152.2425,1144,271.0,87.4,868,9.08,29.9,1806,83
s28_e152_RES213 & s27_e152_RES65207,C,249,3.75,7,289.1,150,18,6.5,s28_e152_RES213,370,-27.0031,152.1353,707,289.1,87.7,11498,35.96,8.0,s27_e152_RES65207,121,-26.995,152.2739,1232,293.5,50.9,1830,8.64,34.0,1939,77
