Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s23_e149_RES13465 & s23_e149_RES13956,E,340,4.32,8,20.9,15,6,2.4,s23_e149_RES13465,400,-22.3031,149.2942,130,21.5,28.8,3839,2.63,8.2,s23_e149_RES13956,60,-22.3219,149.3561,87,20.9,36.4,2190,6.0,3.5,217,69
s23_e149_RES15076 & s23_e149_RES14281,E,351,6.3,6,20.2,15,6,3.1,s23_e149_RES15076,383,-22.3614,149.3278,85,20.4,51.9,3435,4.25,4.8,s23_e149_RES14281,32,-22.335,149.4139,214,20.2,12.3,9773,2.24,9.0,299,50
s42_e148_RES17980 & s42_e148_RES15315,E,460,3.39,14,15.3,15,6,1.8,s42_e148_RES17980,710,-41.6536,148.0922,62,15.3,63.2,1055,3.95,3.9,s42_e148_RES15315,250,-41.6031,148.1022,94,15.5,29.7,3237,4.77,3.3,156,96
s42_e148_RES18510 & s42_e147_RES64196,E,510,10.02,5,14.2,15,6,2.8,s42_e148_RES18510,750,-41.6644,148.0381,46,14.2,50.0,2450,4.82,2.9,s42_e147_RES64196,240,-41.5775,147.9956,404,15.4,8.3,1633,0.28,54.4,450,33
s42_e148_RES19079 & s42_e148_RES19724,E,590,9.5,6,11.9,15,6,1.7,s42_e148_RES19079,600,-41.6811,148.1569,56,12.2,46.0,732,2.7,4.5,s42_e148_RES19724,10,-41.7008,148.2839,61,11.9,31.3,3748,4.24,2.8,117,128
s42_e148_RES18995 & s42_e148_RES15537,E,380,6.5,6,18.7,15,6,3.1,s42_e148_RES18995,640,-41.6789,148.1056,106,19.4,28.3,2565,2.98,6.5,s42_e148_RES15537,260,-41.61,148.1806,180,18.7,21.3,4670,3.15,5.9,286,52
s42_e148_RES12844 & s42_e148_RES10443,E,602,9.93,6,12.1,15,6,1.6,s42_e148_RES12844,613,-41.5336,148.1581,29,12.7,45.7,2645,8.0,1.6,s42_e148_RES10443,11,-41.4461,148.2147,141,12.1,8.5,347,0.05,250.9,170,88
s42_e148_RES9336 & s42_e148_RES9462,E,368,6.86,5,19.8,15,6,2.8,s42_e148_RES9336,430,-41.4097,148.0122,50,19.9,95.0,1188,6.34,3.1,s42_e148_RES9462,62,-41.4133,148.1386,193,19.8,22.5,1142,0.84,23.7,243,61
s42_e148_RES7214 & s42_e148_RES5629,E,479,6.75,7,15.5,15,6,1.8,s42_e148_RES7214,570,-41.3569,148.0281,33,15.5,60.4,2262,8.33,1.9,s42_e148_RES5629,91,-41.3053,148.1111,180,15.5,18.3,1460,0.48,32.5,213,70
s27_e152_RES38713 & s27_e152_RES40886,E,210,3.06,7,33.9,15,6,8.2,s27_e152_RES38713,400,-26.6792,152.2956,237,33.9,48.2,539,1.27,26.6,s27_e152_RES40886,190,-26.7011,152.2411,153,34.5,57.9,667,2.9,11.9,390,38
s27_e152_RES52768 & s27_e152_RES58236,E,268,3.64,7,26.9,15,6,5.1,s27_e152_RES52768,400,-26.8214,152.3928,144,26.9,50.5,3058,4.06,6.6,s27_e152_RES58236,132,-26.8869,152.3739,323,27.3,20.2,1254,1.24,22.1,467,32
s27_e152_RES444 & s27_e152_RES1915,E,220,2.44,9,31.9,15,6,6.4,s27_e152_RES444,340,-26.0139,152.1806,216,33.2,38.6,651,1.69,19.6,s27_e152_RES1915,120,-26.0661,152.2161,269,31.9,27.5,2520,3.39,9.4,485,30
s27_e152_RES409 & s26_e152_RES16472,E,281,5.42,5,25.3,15,6,6.8,s27_e152_RES409,381,-26.0125,152.1922,131,25.3,44.6,1293,2.73,9.3,s26_e152_RES16472,100,-25.9653,152.2861,210,25.7,25.9,1833,1.0,25.6,341,43
s27_e152_RES51873 & s27_e152_RES50313,E,159,0.67,24,45.2,15,6,8.3,s27_e152_RES51873,320,-26.8122,152.3517,216,45.3,57.5,745,2.36,19.1,s27_e152_RES50313,161,-26.7981,152.3194,179,45.2,52.6,602,3.09,14.6,395,37
s27_e152_RES53562 & s27_e152_RES55283,E,331,3.79,9,21.8,15,6,3.1,s27_e152_RES53562,481,-26.8297,152.5411,86,21.9,59.7,4249,6.36,3.5,s27_e152_RES55283,150,-26.8456,152.4953,323,21.8,17.3,1055,0.75,29.1,409,36
s27_e152_RES52361 & s27_e152_RES56855,E,251,2.15,12,28.2,15,6,4.2,s27_e152_RES52361,411,-26.8172,152.3994,148,28.2,45.9,2721,4.25,6.6,s27_e152_RES56855,160,-26.865,152.3967,181,28.4,36.8,935,2.47,11.5,329,45
s27_e152_RES16916 & s27_e152_RES15438,E,370,1.89,20,19.6,15,6,2.0,s27_e152_RES16916,540,-26.4003,152.4864,56,19.9,61.6,2910,9.1,2.2,s27_e152_RES15438,170,-26.37,152.5028,167,19.6,26.2,880,0.72,27.3,223,67
s27_e152_RES65506 & s28_e152_RES2754,E,310,3.12,10,23.1,15,6,3.2,s27_e152_RES65506,400,-26.9989,152.4831,97,23.1,52.3,5004,5.58,4.1,s28_e152_RES2754,90,-27.0353,152.4464,196,23.4,30.2,1326,1.75,13.4,293,51
s27_e152_RES25931 & s27_e152_RES24322,E,239,3.42,7,30.5,15,6,5.3,s27_e152_RES25931,411,-26.5286,152.4428,292,30.6,24.8,877,0.69,44.5,s27_e152_RES24322,172,-26.5097,152.4872,76,30.5,69.8,1261,5.09,6.0,368,40
s27_e152_RES47682 & s27_e152_RES54988,E,329,6.31,5,21.7,15,6,4.7,s27_e152_RES47682,470,-26.7756,152.7992,89,21.7,43.9,3577,4.55,4.8,s27_e152_RES54988,141,-26.8422,152.8353,324,22.8,8.5,543,0.11,201.9,413,36
s27_e152_RES26210 & s27_e152_RES28738,E,172,3.0,6,41.7,15,6,14.0,s27_e152_RES26210,452,-26.5314,152.3283,265,42.5,37.0,471,0.9,47.3,s27_e152_RES28738,280,-26.5614,152.2606,235,41.7,53.1,513,2.1,19.9,500,30
s27_e152_RES54051 & s27_e152_RES49910,E,179,2.89,6,38.8,15,6,11.7,s27_e152_RES54051,400,-26.8342,152.1192,398,38.8,21.7,2388,1.33,29.2,s27_e152_RES49910,221,-26.7947,152.0633,169,40.5,52.9,399,2.08,19.5,567,26
s27_e152_RES61739 & s27_e152_RES63369,E,217,3.95,5,33.1,15,6,8.2,s27_e152_RES61739,450,-26.9489,152.0469,242,33.1,32.3,1948,2.89,11.5,s27_e152_RES63369,233,-26.9747,152.1128,157,34.2,47.9,313,1.18,28.9,399,37
s27_e152_RES30617 & s27_e152_RES35163,E,210,2.03,10,33.8,15,6,5.5,s27_e152_RES30617,550,-26.5833,152.3708,263,33.8,26.7,3068,3.04,11.1,s27_e152_RES35163,340,-26.6386,152.3617,224,33.8,33.5,1731,3.15,10.7,487,30
s27_e152_RES55708 & s27_e152_RES59728,E,422,5.27,8,16.9,15,6,2.0,s27_e152_RES55708,552,-26.85,152.7144,59,17.4,58.4,2771,6.36,2.7,s27_e152_RES59728,130,-26.9122,152.6906,154,16.9,29.1,3349,2.22,7.6,213,70
s27_e152_RES57111 & s27_e152_RES58908,E,170,2.45,7,42.4,15,6,8.9,s27_e152_RES57111,300,-26.8689,152.2075,228,42.9,60.0,2650,3.11,13.8,s27_e152_RES58908,130,-26.8983,152.2647,343,42.4,28.2,1150,1.7,24.9,571,26
s27_e152_RES41777 & s27_e152_RES35453,E,331,6.04,5,22.1,15,6,3.8,s27_e152_RES41777,441,-26.7106,152.8211,115,22.2,30.8,5594,5.28,4.2,s27_e152_RES35453,110,-26.6422,152.7939,319,22.1,14.3,1578,0.62,35.6,434,34
s27_e152_RES10205 & s27_e152_RES7112,E,221,3.22,7,32.1,15,6,5.8,s27_e152_RES10205,401,-26.2647,152.2461,169,32.2,53.4,1334,3.3,9.8,s27_e152_RES7112,180,-26.2061,152.2181,262,32.1,27.0,1316,2.29,14.0,431,34
s27_e152_RES38945 & s27_e152_RES37230,E,211,2.49,8,34.1,15,6,5.2,s27_e152_RES38945,392,-26.6814,152.1408,175,34.2,50.3,4327,5.03,6.8,s27_e152_RES37230,181,-26.6628,152.1883,298,34.1,31.3,788,1.58,21.6,473,31
s27_e152_RES19750 & s27_e152_RES17139,E,190,2.98,6,37.3,15,6,7.6,s27_e152_RES19750,590,-26.4478,152.3525,203,37.6,43.9,2794,3.14,12.0,s27_e152_RES17139,400,-26.4044,152.3314,243,37.3,33.7,1114,1.78,20.9,446,33
s27_e152_RES6986 & s27_e152_RES4059,E,291,4.32,7,24.5,15,6,3.5,s27_e152_RES6986,441,-26.2033,152.2836,76,24.8,69.3,1162,5.18,4.8,s27_e152_RES4059,150,-26.1369,152.2872,166,24.5,32.7,1180,1.91,12.8,242,61
s27_e152_RES61831 & s27_e152_RES65072,E,180,3.34,5,39.9,15,6,8.6,s27_e152_RES61831,310,-26.9503,152.1717,216,39.9,50.7,2160,4.18,9.5,s27_e152_RES65072,130,-26.9933,152.2433,404,41.4,22.1,395,0.46,90.1,620,24
s27_e152_RES44040 & s27_e152_RES45365,E,310,3.32,9,23.0,15,6,2.6,s27_e152_RES44040,380,-26.7378,152.8719,103,23.0,45.3,4397,4.38,5.3,s27_e152_RES45365,70,-26.7514,152.9147,77,23.6,70.6,859,4.49,5.2,180,83
s27_e152_RES44784 & s27_e152_RES46697,E,270,3.71,7,26.4,15,6,3.4,s27_e152_RES44784,400,-26.7458,152.3042,147,26.8,47.3,1382,5.6,4.8,s27_e152_RES46697,130,-26.7664,152.2564,181,26.4,34.8,873,2.31,11.4,328,45
s27_e152_RES52065 & s27_e152_RES57321,E,231,3.46,7,31.1,15,6,5.6,s27_e152_RES52065,341,-26.8147,152.3022,129,31.1,79.0,1691,5.41,5.8,s27_e152_RES57321,110,-26.8719,152.2964,467,31.1,14.9,739,0.18,171.6,596,25
s27_e152_RES51756 & s27_e152_RES47601,E,220,1.36,16,32.2,15,6,3.8,s27_e152_RES51756,400,-26.8111,152.3914,166,32.5,45.8,2389,4.34,7.5,s27_e152_RES47601,180,-26.7747,152.3692,151,32.2,55.2,1574,4.09,7.9,317,47
s27_e152_RES34328 & s27_e152_RES39619,E,221,4.03,5,32.5,15,6,5.9,s27_e152_RES34328,491,-26.6281,152.4153,139,32.5,47.1,3635,4.18,7.8,s27_e152_RES39619,270,-26.6886,152.4086,202,34.0,52.0,330,1.36,25.0,341,43
s27_e152_RES48411 & s27_e152_RES52363,E,291,1.08,27,24.7,15,6,2.2,s27_e152_RES48411,462,-26.7828,152.4956,55,24.7,81.6,2868,10.42,2.4,s27_e152_RES52363,171,-26.8172,152.4958,229,25.0,29.2,495,0.85,29.5,284,52
s27_e152_RES46662 & s27_e152_RES40646,E,452,4.63,10,15.6,15,6,1.5,s27_e152_RES46662,572,-26.7658,152.6672,32,16.9,49.1,2977,10.35,1.6,s27_e152_RES40646,120,-26.6986,152.6842,256,15.6,16.1,1877,0.85,18.4,288,52
s27_e152_RES29476 & s27_e152_RES23632,E,290,3.6,8,24.8,15,6,3.0,s27_e152_RES29476,410,-26.57,152.6431,93,24.8,52.2,2276,6.81,3.6,s27_e152_RES23632,120,-26.4994,152.6294,216,24.8,21.9,1254,1.33,18.6,309,48
s27_e152_RES58468 & s27_e152_RES59426,E,227,3.23,7,31.7,15,6,4.6,s27_e152_RES58468,440,-26.8908,152.1467,217,32.3,30.3,5835,4.4,7.4,s27_e152_RES59426,213,-26.9069,152.2008,135,31.7,57.6,481,2.57,12.3,352,42
s34_e149_RES97108 & s35_e149_RES1193,E,340,6.78,5,21.3,15,6,5.7,s34_e149_RES97108,860,-33.9269,149.5128,226,21.3,28.4,3386,1.24,17.2,s35_e149_RES1193,520,-34.0089,149.4847,83,21.4,66.9,391,2.48,8.6,309,48
s34_e149_RES71846 & s34_e149_RES70944,E,204,2.68,8,35.3,15,6,8.7,s34_e149_RES71846,1084,-33.6619,149.9075,172,35.3,45.0,1939,2.77,12.7,s34_e149_RES70944,880,-33.6525,149.9822,249,36.7,39.8,514,1.32,27.9,421,35
s34_e149_RES26318 & s34_e149_RES24955,E,180,2.33,8,39.2,15,6,11.3,s34_e149_RES26318,820,-33.1817,149.0861,604,40.2,26.3,1655,0.73,55.1,s34_e149_RES24955,640,-33.1711,149.0314,343,39.2,31.4,1747,2.76,14.2,947,15
s34_e149_RES72018 & s34_e149_RES69621,E,172,2.48,7,40.4,15,6,14.1,s34_e149_RES72018,852,-33.6642,149.1656,485,40.4,35.7,499,0.77,52.3,s34_e149_RES69621,680,-33.6378,149.1144,339,41.5,30.9,2093,2.15,19.3,824,18
s34_e149_RES101790 & s34_e149_RES106252,E,401,5.68,7,17.9,15,6,3.0,s34_e149_RES101790,1051,-33.9653,149.6261,84,17.9,42.5,1960,3.65,4.9,s34_e149_RES106252,650,-33.9967,149.5447,84,18.0,58.3,683,2.41,7.5,168,89
s34_e149_RES70437 & s34_e149_RES65707,E,250,2.59,10,28.2,15,6,4.5,s34_e149_RES70437,1080,-33.6464,149.9486,134,28.2,55.0,1933,4.08,6.9,s34_e149_RES65707,830,-33.6003,149.9519,191,28.8,32.7,808,2.28,12.6,325,46
s34_e149_RES82277 & s34_e149_RES85669,E,198,2.5,8,36.0,15,6,8.4,s34_e149_RES82277,800,-33.7811,149.2244,184,36.0,44.6,1099,3.16,11.4,s34_e149_RES85669,602,-33.8144,149.1814,217,36.9,48.6,365,1.15,32.0,401,37
s34_e149_RES85106 & s34_e149_RES88833,E,290,3.74,8,25.0,15,6,4.2,s34_e149_RES85106,730,-33.8092,149.0842,122,25.1,49.8,1382,4.0,6.3,s34_e149_RES88833,440,-33.8475,149.1331,119,25.0,51.1,396,1.91,13.1,241,62
s34_e149_RES1706 & s33_e149_RES81671,E,492,3.33,15,14.7,15,6,1.5,s34_e149_RES1706,1092,-33.0122,149.9133,55,14.9,33.8,5409,7.43,2.0,s33_e149_RES81671,600,-32.9869,149.9614,94,14.7,39.0,805,2.26,6.5,149,100
s34_e149_RES1746 & s33_e150_RES55156,E,631,9.72,6,11.6,15,6,1.8,s34_e149_RES1746,1081,-33.0125,149.9447,42,11.6,34.4,4150,5.83,2.0,s33_e150_RES55156,450,-32.9931,150.0467,92,11.8,28.9,516,0.48,24.6,134,111
s34_e149_RES121 & s33_e149_RES68656,E,431,7.68,6,16.7,15,6,3.0,s34_e149_RES121,781,-33.0011,149.3456,73,16.7,57.3,2230,5.31,3.1,s33_e149_RES68656,350,-32.875,149.2211,252,20.1,8.3,501,0.29,68.5,325,46
s34_e149_RES88026 & s34_e149_RES92309,E,430,4.66,9,16.5,15,6,2.1,s34_e149_RES88026,831,-33.8383,149.0667,67,16.5,46.9,2856,5.34,3.1,s34_e149_RES92309,401,-33.8814,149.1097,85,16.5,46.7,893,2.7,6.1,152,98
s34_e149_RES4473 & s34_e149_RES13717,E,341,4.84,7,20.7,15,6,3.2,s34_e149_RES4473,1012,-33.0314,149.8428,136,20.7,36.6,1893,2.55,8.1,s34_e149_RES13717,671,-33.0875,149.81,90,21.0,53.9,1418,3.92,5.4,226,66
s34_e149_RES76027 & s34_e149_RES82202,E,248,3.91,6,28.6,15,6,6.2,s34_e149_RES76027,920,-33.7122,149.1942,267,29.3,29.8,2344,2.6,11.3,s34_e149_RES82202,672,-33.7803,149.1772,194,28.6,35.0,1798,2.06,13.9,461,32
s34_e149_RES94511 & s34_e149_RES104406,E,390,7.44,5,17.9,15,6,3.8,s34_e149_RES94511,1120,-33.9028,149.6156,152,17.9,28.0,2885,2.03,8.8,s34_e149_RES104406,730,-33.9836,149.5622,63,18.4,69.4,369,2.71,6.8,215,69
s34_e149_RES18465 & s34_e149_RES13645,E,310,2.45,13,22.4,15,6,2.8,s34_e149_RES18465,801,-33.1211,149.3581,101,23.1,62.4,2723,5.37,4.3,s34_e149_RES13645,491,-33.0872,149.3442,155,22.4,56.4,1806,2.86,7.8,256,58
s34_e149_RES20297 & s34_e149_RES26857,E,343,6.27,5,20.3,15,6,3.9,s34_e149_RES20297,903,-33.135,149.6547,97,21.2,39.5,2181,3.46,6.1,s34_e149_RES26857,560,-33.1864,149.5703,162,20.3,37.8,1413,1.94,10.5,259,57
s34_e149_RES96770 & s34_e149_RES99359,E,249,2.77,9,28.7,15,6,4.1,s34_e149_RES96770,830,-33.9247,149.4469,136,28.8,58.8,2278,4.49,6.4,s34_e149_RES99359,581,-33.9467,149.3925,168,28.7,62.8,555,2.5,11.5,304,49
s34_e149_RES99658 & s35_e149_RES1416,E,258,4.94,5,28.2,15,6,6.3,s34_e149_RES99658,1160,-33.9492,149.7372,194,28.2,29.8,2711,1.83,15.4,s35_e149_RES1416,902,-34.0103,149.7106,146,28.5,48.7,703,2.64,10.8,340,44
s34_e149_RES49872 & s34_e149_RES48815,E,270,4.65,6,26.0,15,6,5.1,s34_e149_RES49872,920,-33.4203,149.3983,234,26.3,31.2,3145,2.74,9.6,s34_e149_RES48815,650,-33.4072,149.4708,194,26.0,31.7,1293,2.34,11.1,428,35
s34_e149_RES66851 & s34_e148_RES29383,E,160,2.22,7,43.2,15,6,11.5,s34_e149_RES66851,631,-33.6114,149.0108,455,43.2,24.7,1769,1.31,33.0,s34_e148_RES29383,471,-33.5728,148.9731,236,45.7,39.1,875,2.6,17.5,691,21
s34_e149_RES24714 & s34_e149_RES29301,E,309,4.64,7,22.5,15,6,3.8,s34_e149_RES24714,830,-33.1689,149.3781,114,22.5,54.9,1924,4.75,4.7,s34_e149_RES29301,521,-33.2069,149.4617,190,23.4,38.4,685,1.28,18.3,304,49
s34_e149_RES54176 & s34_e149_RES55453,E,230,3.46,7,31.7,15,6,5.4,s34_e149_RES54176,941,-33.475,149.3778,185,31.7,40.7,2609,5.23,6.1,s34_e149_RES55453,711,-33.4886,149.4428,335,31.7,29.8,443,0.64,49.3,520,28
s34_e149_RES51384 & s34_e149_RES45894,E,259,4.37,6,27.0,15,6,5.2,s34_e149_RES51384,950,-33.4414,149.3156,265,27.0,28.3,2662,1.08,24.9,s34_e149_RES45894,691,-33.3706,149.3406,141,27.3,53.2,1468,4.14,6.6,406,36
s34_e149_RES29824 & s34_e149_RES25276,E,340,5.35,6,21.2,15,6,2.9,s34_e149_RES29824,1060,-33.2117,149.7933,65,21.2,82.5,902,6.73,3.2,s34_e149_RES25276,720,-33.1736,149.8703,146,21.6,37.2,350,0.71,30.3,211,71
s34_e149_RES50962 & s34_e149_RES57653,E,249,4.43,6,28.9,15,6,5.2,s34_e149_RES50962,1050,-33.4353,149.9169,192,28.9,40.5,3094,3.41,8.5,s34_e149_RES57653,801,-33.5094,149.9094,134,29.2,49.2,587,2.17,13.4,326,46
s34_e149_RES14876 & s34_e149_RES18732,E,350,3.63,10,20.5,15,6,2.3,s34_e149_RES14876,810,-33.0958,149.4767,113,20.5,41.1,3224,4.23,4.8,s34_e149_RES18732,460,-33.1233,149.4325,93,20.6,82.6,1289,4.86,4.2,206,72
s34_e149_RES21493 & s34_e149_RES14520,E,250,3.24,8,27.7,15,6,4.5,s34_e149_RES21493,890,-33.1447,149.6992,200,27.7,34.6,2595,2.45,11.3,s34_e149_RES14520,640,-33.0933,149.6631,101,28.6,67.5,826,3.82,7.5,301,49
s34_e149_RES3532 & s34_e149_RES489,E,480,9.42,5,14.7,15,6,2.7,s34_e149_RES3532,1050,-33.025,149.8617,85,14.7,34.4,4183,3.04,4.8,s34_e149_RES489,570,-33.0036,149.9731,56,15.1,63.2,1585,2.57,5.9,141,106
s34_e149_RES16375 & s34_e149_RES14146,E,382,6.73,6,18.2,15,6,2.8,s34_e149_RES16375,932,-33.1064,149.1506,74,18.8,57.6,1546,5.12,3.7,s34_e149_RES14146,550,-33.0911,149.2428,141,18.2,53.1,661,1.51,12.1,215,69
s34_e149_RES1616 & s33_e149_RES74936,E,381,6.84,6,18.7,15,6,3.0,s34_e149_RES1616,881,-33.0117,149.3969,72,18.7,54.5,4484,5.54,3.4,s33_e149_RES74936,500,-32.9303,149.3419,172,18.7,32.5,634,0.76,24.7,244,61
s34_e149_RES71340 & s34_e150_RES22356,E,270,4.77,6,26.5,15,6,4.2,s34_e149_RES71340,930,-33.6564,149.9975,119,27.4,70.0,530,4.25,6.4,s34_e150_RES22356,660,-33.6497,150.1028,154,26.5,41.9,787,2.19,12.1,273,54
s34_e149_RES75207 & s34_e150_RES24471,E,411,7.74,5,17.4,15,6,2.7,s34_e149_RES75207,991,-33.7014,149.9978,89,17.5,64.1,776,4.28,4.1,s34_e150_RES24471,580,-33.6819,150.1275,110,17.4,42.6,745,2.25,7.7,199,75
s34_e149_RES1215 & s34_e149_RES6576,E,332,2.95,11,21.4,15,6,2.4,s34_e149_RES1215,922,-33.0086,149.6,80,21.4,47.3,3848,8.5,2.5,s34_e149_RES6576,590,-33.0447,149.6497,194,21.9,30.0,572,0.61,35.8,274,54
s34_e149_RES93795 & s34_e149_RES99117,E,338,5.68,6,21.4,15,6,2.9,s34_e149_RES93795,820,-33.8958,149.4244,109,21.7,40.0,826,2.13,10.2,s34_e149_RES99117,482,-33.9444,149.3678,59,21.4,75.8,694,5.24,4.1,168,89
s34_e149_RES86156 & s34_e149_RES92882,E,459,7.17,6,15.3,15,6,2.0,s34_e149_RES86156,850,-33.8192,149.045,71,15.3,47.8,2502,4.63,3.3,s34_e149_RES92882,391,-33.8867,149.1058,79,15.4,55.3,1310,3.03,5.1,150,100
s34_e149_RES82548 & s34_e149_RES88195,E,220,3.8,6,31.9,15,6,6.1,s34_e149_RES82548,900,-33.7836,149.3447,353,31.9,25.1,2816,1.7,18.8,s34_e149_RES88195,680,-33.84,149.3031,204,32.6,48.3,2018,3.6,9.1,557,26
s34_e149_RES32302 & s34_e149_RES24422,E,267,5.56,5,26.7,15,6,4.9,s34_e149_RES32302,911,-33.2328,149.1789,136,27.2,48.2,4165,3.84,7.1,s34_e149_RES24422,644,-33.1669,149.2117,181,26.7,42.5,660,1.73,15.5,317,47
s34_e149_RES27068 & s34_e149_RES30146,E,246,4.22,6,29.4,15,6,4.6,s34_e149_RES27068,810,-33.1883,149.3547,132,29.4,49.6,2020,5.56,5.3,s34_e149_RES30146,564,-33.2144,149.4144,249,29.9,21.6,1021,0.85,35.2,381,39
s34_e149_RES95647 & s34_e149_RES97397,E,246,3.16,8,28.9,15,6,3.9,s34_e149_RES95647,700,-33.9144,149.2431,127,28.9,58.0,1438,5.04,5.7,s34_e149_RES97397,454,-33.9297,149.1772,153,29.5,50.7,832,2.41,12.2,280,53
s34_e149_RES90073 & s34_e149_RES95097,E,459,5.58,8,15.5,15,6,1.7,s34_e149_RES90073,841,-33.8606,149.0439,48,15.9,42.4,3894,7.39,2.1,s34_e149_RES95097,382,-33.9094,149.0664,84,15.5,38.9,1314,1.97,7.9,132,113
s34_e149_RES92988 & s34_e149_RES99109,E,267,5.22,5,26.7,15,6,4.4,s34_e149_RES92988,710,-33.8875,149.3358,158,26.7,52.1,616,2.07,12.9,s34_e149_RES99109,443,-33.9444,149.3006,104,26.8,65.6,575,4.0,6.7,262,57
s34_e149_RES65288 & s34_e149_RES62161,E,123,0.97,13,57.4,15,6,11.4,s34_e149_RES65288,833,-33.5961,149.4786,407,57.4,44.7,1548,2.66,21.6,s34_e149_RES62161,710,-33.5642,149.5058,345,57.8,43.1,633,2.39,24.1,752,19
s34_e149_RES52928 & s34_e149_RES57655,E,273,4.75,6,26.3,15,6,4.0,s34_e149_RES52928,1083,-33.4606,149.9672,97,26.3,60.9,2008,5.46,4.8,s34_e149_RES57655,810,-33.5094,149.9417,183,26.3,34.8,535,1.15,22.9,280,53
s34_e149_RES20501 & s34_e149_RES16265,E,338,4.06,8,21.2,15,6,2.3,s34_e149_RES20501,800,-33.1367,149.32,79,21.2,69.6,2476,7.08,3.0,s34_e149_RES16265,462,-33.1056,149.2558,95,22.0,54.5,335,2.21,10.0,174,86
s34_e149_RES78454 & s34_e149_RES75754,E,189,2.56,7,37.7,15,6,6.5,s34_e149_RES78454,990,-33.7414,149.6197,230,38.5,41.3,5099,5.28,7.3,s34_e149_RES75754,801,-33.7086,149.5914,403,37.7,24.0,1003,0.59,63.6,633,23
s34_e149_RES89546 & s34_e149_RES93346,E,269,4.39,6,26.7,15,6,3.9,s34_e149_RES89546,1260,-33.855,149.9436,116,26.7,34.1,3795,5.02,5.3,s34_e149_RES93346,991,-33.8908,149.9919,161,26.9,33.8,1504,1.85,14.6,277,54
s34_e149_RES698 & s34_e149_RES8596,E,338,4.13,8,21.0,15,6,2.3,s34_e149_RES698,871,-33.005,149.5561,107,21.0,42.3,1889,3.65,5.8,s34_e149_RES8596,533,-33.0564,149.5497,99,21.3,49.4,2932,5.37,4.0,206,72
s34_e149_RES51526 & s34_e149_RES50678,E,270,3.99,7,25.9,15,6,3.6,s34_e149_RES51526,960,-33.4431,149.3858,177,25.9,34.5,3620,4.25,6.1,s34_e149_RES50678,690,-33.4308,149.4481,159,26.3,38.4,2003,3.1,8.5,336,44
s18_e145_RES9606 & s18_e145_RES8584,E,263,4.93,5,26.7,15,6,7.9,s18_e145_RES9606,813,-17.215,145.4344,247,26.7,37.1,1210,1.19,22.4,s18_e145_RES8584,550,-17.2,145.3517,287,27.0,24.2,2137,2.21,12.3,534,28
s18_e145_RES29477 & s18_e145_RES28906,E,180,0.98,18,38.7,15,6,7.2,s18_e145_RES29477,921,-17.53,145.2483,276,38.7,46.3,946,2.57,15.1,s18_e145_RES28906,741,-17.5225,145.2728,227,40.2,49.6,1032,2.95,13.6,503,29
s18_e145_RES8541 & s18_e145_RES4935,E,643,8.91,7,11.2,15,6,1.7,s18_e145_RES8541,690,-17.1992,145.6322,77,11.7,30.8,1989,1.75,6.7,s18_e145_RES4935,47,-17.1367,145.7106,37,11.2,46.6,1442,5.06,2.2,114,131
s18_e145_RES19399 & s18_e144_RES27023,E,150,1.63,9,46.5,15,6,16.4,s18_e145_RES19399,650,-17.3742,145.0389,411,47.4,27.2,2157,0.94,50.4,s18_e144_RES27023,500,-17.4033,144.9967,566,46.5,23.1,2517,1.92,24.2,977,15
s18_e145_RES26111 & s18_e145_RES24589,E,211,3.4,6,34.8,15,6,10.0,s18_e145_RES26111,1081,-17.4803,145.4575,163,35.3,37.1,2035,2.28,15.5,s18_e145_RES24589,870,-17.4581,145.4039,346,34.8,30.2,924,1.24,28.1,509,29
s18_e145_RES28718 & s18_e145_RES23922,E,331,5.99,6,21.7,15,6,5.0,s18_e145_RES28718,1061,-17.5197,145.5392,124,21.7,34.0,2683,3.52,6.2,s18_e145_RES23922,730,-17.4486,145.5944,161,21.8,26.6,1124,0.87,25.2,285,52
s18_e145_RES30758 & s18_e145_RES32264,E,239,3.61,7,29.3,15,6,5.1,s18_e145_RES30758,910,-17.5483,145.2667,122,30.1,61.8,2663,5.21,5.8,s18_e145_RES32264,671,-17.5692,145.3242,360,29.3,15.9,990,0.63,46.4,482,31
s18_e145_RES14040 & s18_e145_RES10520,E,311,3.37,9,22.6,15,6,2.8,s18_e145_RES14040,881,-17.2806,145.2428,81,23.0,56.2,3518,6.74,3.4,s18_e145_RES10520,570,-17.2292,145.2556,208,22.6,31.7,778,1.31,17.2,289,51
s18_e145_RES12339 & s18_e145_RES13223,E,160,2.98,5,43.8,15,6,12.9,s18_e145_RES12339,700,-17.2561,145.17,285,43.8,44.1,1236,2.13,20.5,s18_e145_RES13223,540,-17.2692,145.1211,293,44.7,41.2,1305,1.29,34.7,578,25
