Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s22_e148_RES19692 & s22_e148_RES16824,C,490,8.3,6,48.0,50,18,4.2,s22_e148_RES19692,720,-21.2789,148.5561,182,48.8,62.2,2747,9.06,5.4,s22_e148_RES16824,230,-21.2431,148.6686,299,48.0,45.3,2807,2.54,18.9,481,103
s22_e148_RES7146 & s22_e148_RES11284,C,640,12.55,5,37.5,50,18,3.0,s22_e148_RES7146,740,-21.0861,148.4961,130,38.7,58.6,741,3.64,10.6,s22_e148_RES11284,100,-21.1369,148.6261,161,37.5,38.1,6051,8.99,4.2,291,171
s22_e148_RES25515 & s22_e148_RES22113,C,378,5.32,7,62.6,50,18,4.1,s22_e148_RES25515,631,-21.3419,148.5969,237,63.2,87.5,2501,12.9,4.9,s22_e148_RES22113,253,-21.3044,148.6742,346,62.6,53.9,563,2.38,26.3,583,85
s22_e148_RES14970 & s22_e148_RES16257,C,550,7.92,7,43.0,50,18,2.8,s22_e148_RES14970,780,-21.2142,148.5467,144,43.0,61.7,2314,12.27,3.5,s22_e148_RES16257,230,-21.235,148.6628,271,44.1,50.4,3026,3.33,13.2,415,120
s22_e148_RES29747 & s22_e148_RES24448,C,310,3.05,10,77.5,50,18,4.5,s22_e148_RES29747,620,-21.3956,148.6075,221,77.5,77.6,3726,10.87,7.1,s22_e148_RES24448,310,-21.3311,148.6447,229,77.6,80.9,1864,6.26,12.4,450,111
s22_e148_RES24605 & s22_e148_RES19386,C,201,0.89,23,119.3,50,18,6.9,s22_e148_RES24605,251,-21.3328,148.9211,342,119.3,82.1,2706,11.9,10.0,s22_e148_RES19386,50,-21.2756,148.9328,615,120.1,39.5,2649,5.48,21.9,957,52
s20_e146_RES13305 & s20_e146_RES6991,C,481,7.05,7,48.7,50,18,3.8,s20_e146_RES13305,521,-19.4006,146.5292,229,49.9,49.3,9491,7.64,6.5,s20_e146_RES6991,40,-19.3108,146.5997,592,48.7,21.2,13398,5.22,9.3,821,60
s20_e146_RES20908 & s20_e146_RES17993,C,361,4.94,7,65.8,50,18,5.1,s20_e146_RES20908,431,-19.5469,146.5692,228,66.3,73.1,440,3.94,16.8,s20_e146_RES17993,70,-19.4889,146.6481,403,65.8,31.8,8723,9.0,7.3,631,79
s20_e146_RES7285 & s20_e146_RES7811,C,487,1.99,24,49.2,50,18,2.6,s20_e146_RES7285,590,-19.3231,146.4397,132,49.2,95.2,6408,13.9,3.5,s20_e146_RES7811,103,-19.3347,146.4803,244,49.4,48.6,1880,4.94,10.0,376,132
s20_e146_RES18491 & s20_e146_RES16580,C,380,4.93,8,62.5,50,18,3.7,s20_e146_RES18491,501,-19.5006,146.5069,654,63.9,38.5,1169,1.84,34.8,s20_e146_RES16580,121,-19.4539,146.6014,261,62.5,57.3,4483,15.28,4.1,915,54
s20_e146_RES13391 & s20_e146_RES13017,C,541,6.25,9,43.8,50,18,2.5,s20_e146_RES13391,571,-19.4017,146.6175,128,44.2,62.3,4991,15.56,2.8,s20_e146_RES13017,30,-19.3972,146.7078,970,43.8,9.5,13441,2.41,18.2,1098,45
s20_e146_RES16468 & s20_e146_RES9248,C,479,9.01,5,48.5,50,18,3.3,s20_e146_RES16468,540,-19.4517,146.5294,171,50.1,51.5,2374,6.51,7.7,s20_e146_RES9248,61,-19.3556,146.5889,375,48.5,26.4,9460,8.25,5.9,546,91
s42_e147_RES53674 & s42_e147_RES56600,C,401,2.58,16,59.9,50,18,4.1,s42_e147_RES53674,761,-41.4847,147.7011,340,60.2,44.2,6302,4.46,13.5,s42_e147_RES56600,360,-41.5089,147.7781,201,59.9,67.0,1080,10.35,5.8,541,92
s42_e147_RES87165 & s42_e147_RES81095,C,410,6.36,6,57.0,50,18,5.0,s42_e147_RES87165,590,-41.8678,147.66,188,57.5,61.4,3002,11.47,5.0,s42_e147_RES81095,180,-41.7919,147.5203,851,57.0,13.5,170,0.09,665.4,1039,48
s42_e147_RES76639 & s42_e147_RES81476,C,450,4.41,10,52.7,50,18,3.4,s42_e147_RES76639,710,-41.7358,147.9428,254,52.7,53.9,1787,5.24,10.1,s42_e147_RES81476,260,-41.7981,147.9639,187,53.5,49.2,4003,10.36,5.2,441,113
s42_e147_RES26220 & s42_e147_RES12476,C,400,4.4,9,59.6,50,18,4.1,s42_e147_RES26220,520,-41.2808,147.3456,195,60.0,57.8,2758,10.66,5.6,s42_e147_RES12476,120,-41.1881,147.3564,271,59.6,48.6,2389,3.8,15.7,466,107
s42_e147_RES34126 & s42_e147_RES14539,C,690,13.05,5,35.1,50,18,2.8,s42_e147_RES34126,820,-41.3461,147.6106,88,35.2,70.9,2007,10.15,3.5,s42_e147_RES14539,130,-41.2072,147.5683,299,35.1,25.7,3910,2.37,14.8,387,129
s42_e147_RES19762 & s42_e147_RES8434,C,412,6.36,6,57.7,50,18,4.6,s42_e147_RES19762,502,-41.2417,147.4047,222,57.7,72.9,2720,11.75,4.9,s42_e147_RES8434,90,-41.1447,147.4558,423,59.7,20.5,912,0.8,75.0,645,77
s42_e147_RES74830 & s42_e147_RES69219,C,420,8.02,5,57.0,50,18,4.6,s42_e147_RES74830,650,-41.7047,147.9675,205,57.0,69.0,6691,12.46,4.6,s42_e147_RES69219,230,-41.63,147.9578,1283,58.2,7.3,270,0.04,1298.1,1488,33
s42_e147_RES47159 & s42_e147_RES51910,C,451,5.06,9,52.4,50,18,3.5,s42_e147_RES47159,861,-41.4344,147.6508,179,52.8,60.0,5347,11.13,4.7,s42_e147_RES51910,410,-41.4694,147.5567,353,52.4,36.7,1150,3.74,14.0,532,93
s42_e147_RES33682 & s42_e148_RES5629,C,582,11.05,5,41.3,50,18,3.3,s42_e147_RES33682,673,-41.3414,147.9503,165,41.3,71.7,5783,10.49,3.9,s42_e148_RES5629,91,-41.3053,148.1111,300,42.2,29.2,1877,2.04,20.7,465,107
s42_e147_RES97488 & s43_e148_RES36,C,690,12.64,5,34.5,50,18,2.6,s42_e147_RES97488,730,-41.9547,147.8564,110,34.5,61.0,3621,9.66,3.6,s43_e148_RES36,40,-42.0019,148.0303,213,35.1,48.9,2467,3.64,9.6,323,154
s42_e147_RES38529 & s42_e147_RES51354,C,430,8.13,5,55.3,50,18,4.1,s42_e147_RES38529,710,-41.3794,147.7906,260,55.3,91.7,4802,8.29,6.7,s42_e147_RES51354,280,-41.4639,147.8989,462,55.9,29.5,4073,5.19,10.8,722,69
s42_e147_RES49928 & s42_e147_RES54831,C,358,6.05,6,66.8,50,18,4.9,s42_e147_RES49928,480,-41.4531,147.3836,159,67.0,87.1,1250,10.45,6.4,s42_e147_RES54831,122,-41.4947,147.2903,252,66.8,72.4,764,3.31,20.2,411,121
s42_e147_RES26830 & s42_e147_RES15925,C,378,6.19,6,63.4,50,18,4.7,s42_e147_RES26830,550,-41.2858,147.4575,176,63.4,70.1,6079,13.34,4.8,s42_e147_RES15925,172,-41.2178,147.5203,663,63.9,15.4,687,0.2,325.6,839,59
s42_e147_RES48383 & s42_e147_RES53733,C,440,6.24,7,54.2,50,18,3.5,s42_e147_RES48383,810,-41.4428,147.6128,155,54.4,80.5,3688,12.75,4.3,s42_e147_RES53733,370,-41.4853,147.4972,503,54.2,27.6,1473,2.89,18.8,658,75
s42_e147_RES33137 & s42_e148_RES5616,C,537,8.75,6,44.4,50,18,2.8,s42_e147_RES33137,650,-41.3364,147.9717,130,44.4,74.1,2749,13.21,3.4,s42_e148_RES5616,113,-41.3047,148.1014,212,45.4,45.3,811,2.54,17.9,342,146
s42_e147_RES35167 & s42_e148_RES9462,C,598,11.51,5,39.0,50,18,2.9,s42_e147_RES35167,660,-41.3569,147.9739,156,39.0,73.4,4895,11.34,3.4,s42_e148_RES9462,62,-41.4133,148.1386,277,41.9,31.5,1250,2.16,19.4,433,115
s42_e147_RES93255 & s42_e147_RES94848,C,273,5.42,5,85.7,50,18,6.5,s42_e147_RES93255,473,-41.9189,147.6369,359,88.7,63.2,2288,8.16,10.9,s42_e147_RES94848,200,-41.9342,147.5225,651,85.7,27.5,5144,5.28,16.2,1010,49
s36_e149_RES29036 & s36_e150_RES14403,C,558,9.29,6,43.0,50,18,3.3,s36_e149_RES29036,680,-35.5053,149.9444,198,43.0,48.2,3505,7.23,5.9,s36_e150_RES14403,122,-35.5611,150.0639,136,43.0,75.2,1436,5.98,7.2,334,149
s36_e149_RES41332 & s36_e149_RES47944,C,509,7.75,7,47.0,50,18,3.6,s36_e149_RES41332,690,-35.6344,149.7353,124,47.0,99.5,1822,11.58,4.1,s36_e149_RES47944,181,-35.6972,149.8261,243,47.5,52.1,415,1.59,29.9,367,136
s36_e149_RES70480 & s36_e149_RES71169,C,540,5.95,9,43.9,50,18,2.7,s36_e149_RES70480,1280,-35.9447,149.0281,102,44.9,86.1,1307,11.8,3.8,s36_e149_RES71169,740,-35.9539,149.1211,181,43.9,73.7,1971,4.62,9.5,283,176
s36_e149_RES65193 & s36_e149_RES65097,C,479,5.86,8,49.8,50,18,3.4,s36_e149_RES65193,1240,-35.875,149.5108,147,49.8,80.3,2056,13.08,3.8,s36_e149_RES65097,761,-35.8739,149.6181,418,51.3,30.9,1006,1.51,34.0,565,88
s36_e149_RES48814 & s36_e149_RES50414,C,560,10.84,5,42.9,50,18,3.3,s36_e149_RES48814,730,-35.7094,149.6192,169,42.9,60.3,1462,5.68,7.5,s36_e149_RES50414,170,-35.7281,149.7669,153,42.9,63.2,1198,7.26,5.9,322,155
s36_e149_RES33134 & s36_e149_RES38557,C,480,3.7,13,49.7,50,18,2.9,s36_e149_RES33134,690,-35.5542,149.7006,495,49.7,24.2,3190,1.96,25.4,s36_e149_RES38557,210,-35.6089,149.7706,135,49.8,80.8,1476,15.21,3.3,630,79
s36_e149_RES42517 & s36_e149_RES47396,C,510,9.64,5,46.2,50,18,3.7,s36_e149_RES42517,690,-35.645,149.6311,243,46.2,36.8,2493,6.13,7.5,s36_e149_RES47396,180,-35.6889,149.7728,211,47.2,49.4,1854,6.57,7.2,454,110
s36_e149_RES56347 & s36_e149_RES50909,C,441,6.75,7,52.9,50,18,3.5,s36_e149_RES56347,1151,-35.7828,149.2972,176,54.3,77.8,2343,11.87,4.6,s36_e149_RES50909,710,-35.7336,149.185,355,52.9,36.9,1433,3.71,14.3,531,94
s36_e149_RES21230 & s36_e150_RES11710,C,541,10.77,5,44.6,50,18,3.1,s36_e149_RES21230,661,-35.4003,149.9997,171,46.5,49.7,3084,8.9,5.2,s36_e150_RES11710,120,-35.4433,150.1517,161,44.6,68.2,1000,5.69,7.8,332,150
s36_e149_RES40277 & s36_e149_RES37635,C,280,1.61,17,84.0,50,18,4.8,s36_e149_RES40277,910,-35.6247,149.0353,219,84.9,94.6,1243,14.88,5.7,s36_e149_RES37635,630,-35.6008,149.0681,612,84.0,34.5,1484,2.73,30.8,831,60
s37_e148_RES44518 & s37_e148_RES46024,C,259,4.72,5,92.7,50,18,8.6,s37_e148_RES44518,910,-36.7006,148.9861,588,94.8,39.2,11120,9.02,10.5,s37_e148_RES46024,651,-36.7533,148.95,556,92.7,56.5,717,2.0,46.5,1144,43
s37_e148_RES39564 & s37_e148_RES33189,C,560,4.13,14,42.5,50,18,2.7,s37_e148_RES39564,1252,-36.6219,148.0275,171,42.5,66.7,2028,9.53,4.5,s37_e148_RES33189,692,-36.5525,148.0567,134,43.1,73.9,822,6.29,6.9,305,163
s37_e148_RES19801 & s37_e148_RES23474,C,250,4.48,6,95.4,50,18,10.2,s37_e148_RES19801,1080,-36.3531,148.725,527,95.4,44.1,4151,6.51,14.7,s37_e148_RES23474,830,-36.4231,148.7592,531,95.8,60.5,1901,2.87,33.3,1058,47
s37_e148_RES51144 & s37_e148_RES48916,C,259,3.49,7,91.2,50,18,7.2,s37_e148_RES51144,700,-36.88,148.9556,448,91.2,64.5,1327,6.19,14.7,s37_e148_RES48916,441,-36.8325,148.875,359,93.5,83.4,556,6.58,14.2,807,61
s37_e148_RES12493 & s37_e148_RES9899,C,340,6.89,5,70.0,50,18,6.5,s37_e148_RES12493,1200,-36.2219,148.8678,446,70.2,48.2,5537,4.49,15.6,s37_e148_RES9899,860,-36.1842,148.9767,361,70.0,62.3,3647,6.35,11.0,807,61
s37_e148_RES2495 & s37_e148_RES4607,C,239,4.29,6,98.7,50,18,9.7,s37_e148_RES2495,1061,-36.0542,148.9053,617,98.7,72.0,3311,7.45,13.3,s37_e148_RES4607,822,-36.0969,148.9958,310,104.0,72.7,373,2.88,36.1,927,53
s37_e148_RES29811 & s37_e148_RES30651,C,300,3.32,9,78.1,50,18,5.0,s37_e148_RES29811,1100,-36.4986,148.6792,297,80.2,59.6,4963,11.97,6.7,s37_e148_RES30651,800,-36.5131,148.7436,463,78.1,46.5,1894,4.03,19.4,760,65
s35_e150_RES13785 & s35_e150_RES12286,C,570,2.7,21,41.8,50,18,2.2,s35_e150_RES13785,810,-34.3272,150.0242,115,41.8,63.5,3603,11.5,3.6,s35_e150_RES12286,240,-34.3058,150.0658,120,42.5,84.6,636,7.29,5.8,235,212
s35_e150_RES33199 & s35_e150_RES33353,C,700,11.38,6,34.1,50,18,2.4,s35_e150_RES33199,730,-34.5831,150.5861,142,34.3,38.5,6760,6.53,5.3,s35_e150_RES33353,30,-34.585,150.7431,146,34.1,52.4,1672,7.64,4.5,288,173
s37_e149_RES51064 & s37_e149_RES47799,C,740,14.8,5,32.4,50,18,3.4,s37_e149_RES51064,870,-36.6919,149.4256,108,32.4,61.0,3010,8.38,3.9,s37_e149_RES47799,130,-36.6506,149.6381,349,32.9,30.4,1391,1.2,27.3,457,109
s37_e149_RES10330 & s37_e149_RES13318,C,769,13.82,6,31.0,50,18,2.9,s37_e149_RES10330,970,-36.1106,149.4986,288,31.8,48.6,2212,2.64,12.1,s37_e149_RES13318,201,-36.1353,149.6956,130,31.0,48.0,2836,8.1,3.8,418,119
s37_e149_RES47416 & s37_e149_RES50206,C,691,13.67,5,34.1,50,18,3.4,s37_e149_RES47416,931,-36.6456,149.3897,135,34.4,57.2,1633,5.19,6.6,s37_e149_RES50206,240,-36.6814,149.5667,194,34.1,47.1,3054,4.89,7.0,329,151
s37_e149_RES40122 & s37_e149_RES43798,C,800,15.88,5,29.5,50,18,2.9,s37_e149_RES40122,1010,-36.5531,149.3208,217,30.6,49.1,1138,2.57,11.9,s37_e149_RES43798,210,-36.6044,149.5475,125,29.5,53.9,3024,7.79,3.8,342,146
s37_e149_RES3179 & s36_e149_RES72928,C,260,4.57,6,90.8,50,18,9.1,s37_e149_RES3179,1020,-36.0431,149.3844,468,91.0,52.4,4605,7.75,11.7,s36_e149_RES72928,760,-35.9772,149.2808,555,90.8,53.2,873,2.23,40.7,1023,48
s37_e149_RES60674 & s37_e149_RES67617,C,558,10.16,5,42.9,50,18,3.6,s37_e149_RES60674,800,-36.8294,149.4356,275,43.0,30.9,2057,3.75,11.5,s37_e149_RES67617,242,-36.9197,149.5239,159,42.9,65.7,2049,8.21,5.2,434,115
s37_e149_RES45808 & s37_e149_RES50699,C,791,14.87,5,30.4,50,18,2.4,s37_e149_RES45808,1051,-36.6281,149.3783,166,32.0,63.2,3339,6.62,4.8,s37_e149_RES50699,260,-36.6872,149.5492,154,30.4,50.8,1780,6.2,4.9,320,156
s37_e149_RES45301 & s37_e149_RES49515,C,269,2.8,10,89.2,50,18,6.7,s37_e149_RES45301,1100,-36.6225,149.3583,310,91.8,54.7,3333,7.49,12.3,s37_e149_RES49515,831,-36.6731,149.3792,347,89.2,71.7,1249,6.01,14.8,657,76
s37_e149_RES34015 & s37_e149_RES43150,C,773,15.07,5,30.7,50,18,2.6,s37_e149_RES34015,1003,-36.445,149.3631,343,31.4,23.5,501,0.38,82.7,s37_e149_RES43150,230,-36.5975,149.525,84,30.7,71.2,2444,11.58,2.6,427,117
s37_e149_RES42319 & s37_e149_RES47728,C,800,14.67,5,29.8,50,18,2.3,s37_e149_RES42319,1020,-36.5872,149.4072,102,30.5,51.3,1707,5.45,5.6,s37_e149_RES47728,220,-36.6494,149.5564,123,29.8,49.1,3981,7.46,4.0,225,222
s37_e149_RES52496 & s37_e149_RES52211,C,741,13.76,5,32.1,50,18,2.5,s37_e149_RES52496,901,-36.7097,149.4161,111,32.5,58.7,4579,9.71,3.3,s37_e149_RES52211,160,-36.7061,149.6067,158,32.1,44.5,1867,3.32,9.7,269,185
s37_e149_RES46680 & s37_e149_RES46909,C,760,12.61,6,31.1,50,18,2.1,s37_e149_RES46680,940,-36.6378,149.4292,99,31.4,72.8,2572,9.91,3.2,s37_e149_RES46909,180,-36.6406,149.5839,182,31.1,37.6,3443,5.01,6.2,281,177
s37_e149_RES44278 & s37_e149_RES47262,C,199,3.64,5,120.0,50,18,12.1,s37_e149_RES44278,950,-36.61,149.0475,648,123.8,29.4,9066,8.78,14.1,s37_e149_RES47262,751,-36.6442,149.1178,711,120.0,37.6,921,1.37,87.7,1359,36
s37_e149_RES46177 & s37_e149_RES46126,C,790,14.37,5,29.3,50,18,2.1,s37_e149_RES46177,970,-36.6325,149.4297,89,30.3,53.3,3203,10.86,2.8,s37_e149_RES46126,180,-36.6319,149.5994,217,29.3,33.9,3135,3.58,8.2,306,163
s37_e149_RES11236 & s37_e149_RES14107,C,761,14.1,5,31.1,50,18,2.1,s37_e149_RES11236,891,-36.1183,149.5719,82,31.1,75.9,1978,11.86,2.6,s37_e149_RES14107,130,-36.1425,149.7447,165,31.6,47.6,838,2.8,11.3,247,202
s30_e150_RES33188 & s30_e150_RES33848,C,190,3.71,5,120.4,50,18,12.7,s30_e150_RES33188,591,-29.7567,150.8761,1001,120.4,46.6,3584,4.89,24.6,s30_e150_RES33848,401,-29.7672,150.8061,406,126.6,76.6,2434,4.81,26.3,1407,35
s30_e150_RES33706 & s30_e150_RES31598,C,289,5.8,5,80.9,50,18,7.7,s30_e150_RES33706,560,-29.7653,150.3033,382,81.9,63.5,4574,9.75,8.4,s30_e150_RES31598,271,-29.7306,150.4325,1575,80.9,12.0,2721,0.83,97.4,1957,25
s43_e147_RES2770 & s43_e147_RES5451,C,161,3.08,5,147.4,50,18,19.0,s43_e147_RES2770,501,-42.0361,147.6767,1186,147.4,45.3,2219,4.43,33.3,s43_e147_RES5451,340,-42.0658,147.6311,515,152.4,71.1,547,3.46,44.1,1701,29
s43_e147_RES17426 & s43_e147_RES25038,C,320,5.87,5,72.4,50,18,6.3,s43_e147_RES17426,760,-42.21,147.0283,279,74.7,73.1,2607,10.93,6.8,s43_e147_RES25038,440,-42.2858,147.0031,663,72.4,34.9,415,0.91,79.5,942,53
s43_e147_RES9853 & s43_e147_RES7889,C,589,8.48,7,40.0,50,18,3.3,s43_e147_RES9853,830,-42.1183,147.2256,150,40.0,55.8,4634,11.16,3.6,s43_e147_RES7889,241,-42.0914,147.35,453,40.3,11.2,8543,1.07,37.8,603,82
s43_e147_RES69178 & s43_e147_RES67792,C,671,4.82,14,35.6,50,18,2.1,s43_e147_RES69178,721,-42.7019,147.0961,84,35.6,77.6,3503,15.75,2.3,s43_e147_RES67792,50,-42.6925,147.1925,346,36.7,20.6,2089,1.25,29.3,430,116
s43_e147_RES43168 & s43_e147_RES51365,C,330,5.7,6,72.2,50,18,5.7,s43_e147_RES43168,450,-42.4811,147.0503,244,72.3,80.2,2702,10.19,7.1,s43_e147_RES51365,120,-42.5475,147.0928,448,72.2,36.4,772,2.47,29.2,692,72
s43_e147_RES34613 & s43_e147_RES33485,C,270,3.09,9,88.0,50,18,5.8,s43_e147_RES34613,310,-42.4003,147.8147,369,88.8,71.5,845,4.28,20.8,s43_e147_RES33485,40,-42.3875,147.9128,347,88.0,62.5,2289,11.02,8.0,716,69
s43_e147_RES58427 & s43_e147_RES67206,C,380,6.2,6,61.2,50,18,4.0,s43_e147_RES58427,420,-42.6142,147.3067,147,63.8,91.6,1531,11.37,5.6,s43_e147_RES67206,40,-42.6883,147.2772,511,61.2,34.1,5037,4.45,13.8,658,75
s43_e147_RES10072 & s43_e147_RES7284,C,580,9.07,6,40.9,50,18,2.7,s43_e147_RES10072,820,-42.1214,147.2144,219,41.2,35.5,7472,9.75,4.2,s43_e147_RES7284,240,-42.0842,147.3386,234,40.9,37.0,5873,5.51,7.4,453,110
s43_e147_RES44129 & s43_e147_RES52907,C,309,6.12,5,77.4,50,18,5.8,s43_e147_RES44129,430,-42.4894,147.3328,224,77.4,56.6,2573,9.86,7.9,s43_e147_RES52907,121,-42.5622,147.4094,557,78.7,60.5,1273,3.54,22.2,781,64
s43_e147_RES3896 & s42_e147_RES101844,C,580,11.37,5,41.2,50,18,3.0,s43_e147_RES3896,820,-42.05,147.1067,335,42.0,23.1,4050,2.45,17.1,s42_e147_RES101844,240,-41.9944,147.2806,201,41.2,36.4,6946,11.47,3.6,536,93
s43_e147_RES50316 & s43_e147_RES52198,C,200,3.65,5,119.9,50,18,9.8,s43_e147_RES50316,290,-42.5369,147.6417,491,123.5,43.4,3877,5.31,23.2,s43_e147_RES52198,90,-42.5558,147.7231,427,119.9,55.2,1231,7.05,17.0,918,54
s43_e147_RES1099 & s42_e147_RES91993,C,540,7.86,7,43.6,50,18,2.7,s43_e147_RES1099,770,-42.0144,147.0969,273,44.8,40.7,2800,5.21,8.6,s42_e147_RES91993,230,-41.9083,147.1017,188,43.6,44.1,3620,11.29,3.9,461,108
s43_e147_RES14602 & s43_e147_RES14696,C,640,12.47,5,36.4,50,18,2.6,s43_e147_RES14602,870,-42.1783,147.2136,157,37.3,37.8,5595,10.13,3.7,s43_e147_RES14696,230,-42.1797,147.4083,310,36.4,34.2,4031,4.2,8.7,467,107
s43_e147_RES9519 & s43_e147_RES3544,C,521,6.7,8,45.0,50,18,2.6,s43_e147_RES9519,761,-42.1133,147.2575,155,45.5,89.2,4404,11.45,4.0,s43_e147_RES3544,240,-42.0453,147.3125,260,45.0,34.0,3975,5.67,7.9,415,120
s29_e152_RES93692 & s29_e152_RES92297,C,181,3.46,5,133.8,50,18,17.8,s29_e152_RES93692,781,-28.9681,152.1708,993,135.7,50.1,1015,3.67,37.0,s29_e152_RES92297,600,-28.9522,152.2208,322,133.8,71.5,444,3.89,34.4,1315,38
s29_e152_RES16637 & s29_e152_RES10418,C,740,12.9,6,31.9,50,18,2.6,s29_e152_RES16637,920,-28.1656,152.3647,80,32.5,83.0,2174,12.15,2.7,s29_e152_RES10418,180,-28.1028,152.5178,349,31.9,22.0,1536,0.52,61.2,429,116
s29_e152_RES76794 & s29_e152_RES72335,C,479,9.55,5,50.0,50,18,4.2,s29_e152_RES76794,960,-28.7517,152.0592,391,50.1,29.5,2615,2.6,19.3,s29_e152_RES72335,481,-28.7119,152.1644,157,50.0,74.7,3009,9.42,5.3,548,91
s29_e152_RES26011 & s29_e152_RES20639,C,691,12.86,5,34.7,50,18,2.8,s29_e152_RES26011,941,-28.2539,152.3836,102,35.0,61.0,2426,7.44,4.7,s29_e152_RES20639,250,-28.2022,152.5442,135,34.7,63.7,695,4.91,7.1,237,210
s29_e152_RES77635 & s29_e152_RES74399,C,480,9.12,5,49.4,50,18,3.9,s29_e152_RES77635,931,-28.7608,152.1022,220,49.4,45.3,4789,9.74,5.1,s29_e152_RES74399,451,-28.7314,152.2308,230,50.3,65.2,668,2.95,17.1,450,111
s29_e152_RES66812 & s29_e152_RES69578,C,510,7.25,7,47.0,50,18,3.0,s29_e152_RES66812,800,-28.6614,152.1844,140,47.3,56.6,3185,9.15,5.2,s29_e152_RES69578,290,-28.6842,152.2628,143,47.0,73.5,796,6.37,7.4,283,176
s29_e152_RES95641 & s30_e152_RES5257,C,350,5.55,6,68.4,50,18,4.6,s29_e152_RES95641,832,-28.9911,152.1517,353,68.4,50.7,5139,7.29,9.4,s30_e152_RES5257,482,-29.0564,152.2211,274,68.6,65.0,1582,7.47,9.2,627,79
s29_e152_RES95512 & s30_e152_RES2979,C,491,9.88,5,49.4,50,18,3.3,s29_e152_RES95512,751,-28.9894,152.2208,179,49.9,59.6,3465,11.99,4.2,s30_e152_RES2979,260,-29.0292,152.3564,275,49.4,66.7,552,3.07,16.1,454,110
s29_e152_RES4857 & s28_e152_RES76418,C,480,9.49,5,49.0,50,18,3.4,s29_e152_RES4857,630,-28.0483,152.3431,129,50.2,76.2,1195,11.42,4.4,s28_e152_RES76418,150,-27.9953,152.4647,317,49.0,35.6,1986,3.17,15.4,446,112
s29_e152_RES54074 & s29_e152_RES55121,C,340,5.95,6,70.5,50,18,4.7,s29_e152_RES54074,661,-28.5481,152.1542,462,71.6,28.4,3314,3.68,19.5,s29_e152_RES55121,321,-28.5578,152.2267,204,70.5,76.4,1515,11.5,6.1,666,75
s29_e152_RES86170 & s29_e152_RES82930,C,400,7.05,6,60.8,50,18,3.9,s29_e152_RES86170,630,-28.8683,152.3386,180,60.8,70.9,6786,13.48,4.5,s29_e152_RES82930,230,-28.82,152.4461,271,62.1,54.6,529,2.34,26.5,451,110
s15_e130_RES12888 & s15_e129_RES4499,C,110,1.08,10,215.9,50,18,21.0,s15_e130_RES12888,160,-14.4597,130.0339,827,215.9,63.6,8228,7.86,27.5,s15_e129_RES4499,50,-14.4389,129.9847,965,219.0,70.7,1086,2.47,88.7,1792,27
s39_e146_RES27776 & s39_e146_RES35829,C,490,6.15,8,49.2,50,18,3.1,s39_e146_RES27776,550,-38.4133,146.5989,134,49.2,95.9,3620,14.28,3.4,s39_e146_RES35829,60,-38.485,146.6397,288,50.3,33.1,715,1.6,31.5,422,118
s31_e150_RES71310 & s31_e150_RES72968,C,321,3.68,9,74.5,50,18,6.2,s31_e150_RES71310,771,-30.7472,150.9789,272,74.5,86.8,1572,10.74,6.9,s31_e150_RES72968,450,-30.77,150.9092,489,75.3,40.9,455,1.26,59.8,761,65
s31_e150_RES14257 & s31_e150_RES11145,C,191,3.17,6,124.8,50,18,15.5,s31_e150_RES14257,681,-30.1289,150.9225,548,124.8,53.3,4383,6.05,20.6,s31_e150_RES11145,490,-30.1019,150.8672,493,126.2,57.3,421,2.05,61.7,1041,48
s31_e150_RES28655 & s31_e150_RES22911,C,400,7.34,5,59.2,50,18,5.8,s31_e150_RES28655,830,-30.2703,150.3072,226,60.2,61.7,1393,5.51,10.9,s31_e150_RES22911,430,-30.2114,150.3881,508,59.2,31.0,4061,4.86,12.2,734,68
s31_e150_RES13461 & s31_e150_RES8186,C,270,3.74,7,88.0,50,18,7.2,s31_e150_RES13461,670,-30.1217,150.8814,337,88.0,65.8,1184,6.22,14.2,s31_e150_RES8186,400,-30.0769,150.8217,361,88.4,54.7,1329,6.05,14.6,698,71
s31_e150_RES17355 & s31_e150_RES10736,C,310,4.45,7,77.3,50,18,5.9,s31_e150_RES17355,710,-30.1575,150.8514,280,77.3,71.3,3626,6.57,11.8,s31_e150_RES10736,400,-30.0983,150.8028,367,77.3,49.0,1896,6.59,11.7,647,77
s31_e150_RES83250 & s32_e150_RES164,C,293,4.14,7,81.4,50,18,6.1,s31_e150_RES83250,703,-30.9486,150.9975,269,81.7,77.0,1831,10.1,8.1,s32_e150_RES164,410,-31.0028,150.9419,624,81.4,38.2,1186,3.24,25.2,893,55
