Pair Identifier,Class,Head (m),Separation (km),Slope (%),Volume (GL),Energy (GWh),Storage time (h),Combined water to rock ratio,Upper Identifier,Upper elevation (m),Upper latitude,Upper longitude,Upper reservoir area (ha),Upper reservoir volume (GL),Upper dam height (m),Upper dam length (m),Upper dam volume (GL),Upper water to rock ratio,Lower Identifier,Lower elevation (m),Lower latitude,Lower longitude,Lower reservoir area (ha),Lower reservoir volume (GL),Lower dam height (m),Lower dam length (m),Lower dam volume (GL),Lower water to rock ratio,Combined water area (ha),Energy storage MWh per ha
s34_e149_RES94499 & s34_e149_RES99012,D,281,3.96,7,8.5,5,6,7.1,s34_e149_RES94499,1242,-33.9025,149.9339,80,8.5,25.6,1171,1.04,8.2,s34_e149_RES99012,961,-33.9436,149.9692,99,8.6,9.8,483,0.16,53.4,179,27
s34_e149_RES24599 & s34_e149_RES19278,D,300,4.94,6,7.7,5,6,6.5,s34_e149_RES24599,940,-33.1681,149.7283,115,7.7,14.2,573,0.26,29.2,s34_e149_RES19278,640,-33.1275,149.7708,67,7.8,32.5,598,0.94,8.3,182,27
s34_e149_RES93965 & s34_e149_RES100038,D,421,8.01,5,5.5,5,6,4.9,s34_e149_RES93965,852,-33.8975,149.4161,35,5.5,35.6,873,1.09,5.1,s34_e149_RES100038,431,-33.9522,149.3075,105,5.9,8.7,195,0.05,113.4,140,35
s34_e149_RES99042 & s35_e149_RES2967,D,390,6.68,6,6.0,5,6,4.6,s34_e149_RES99042,860,-33.9439,149.4853,54,6.0,31.1,1806,1.26,4.8,s35_e149_RES2967,470,-34.0231,149.4356,90,6.1,11.2,93,0.04,153.3,144,34
s34_e149_RES22450 & s34_e149_RES30023,D,249,3.43,7,9.4,5,6,8.0,s34_e149_RES22450,920,-33.1517,149.6756,115,9.5,16.2,1017,0.35,27.0,s34_e149_RES30023,671,-33.2133,149.6586,117,9.4,21.1,1557,0.83,11.3,232,21
s34_e149_RES2183 & s33_e150_RES55156,D,643,10.55,6,3.8,5,6,2.3,s34_e149_RES2183,1093,-33.0156,149.9322,29,3.8,20.6,3613,1.53,2.5,s33_e150_RES55156,450,-32.9931,150.0467,46,3.9,17.6,201,0.14,27.0,75,66
s34_e149_RES3285 & s34_e149_RES8880,D,376,4.71,8,6.3,5,6,3.1,s34_e149_RES3285,880,-33.0233,149.3969,55,6.4,37.9,918,1.56,4.1,s34_e149_RES8880,504,-33.0583,149.345,40,6.3,34.1,723,0.5,12.5,95,52
s34_e149_RES51839 & s34_e149_RES57839,D,419,7.47,6,5.7,5,6,4.1,s34_e149_RES51839,1142,-33.4469,149.8269,45,5.7,30.7,1122,0.82,7.0,s34_e149_RES57839,723,-33.5119,149.7778,57,5.8,21.6,854,0.58,9.9,102,49
s34_e149_RES93795 & s34_e149_RES100851,D,370,6.89,5,6.6,5,6,5.6,s34_e149_RES93795,820,-33.8958,149.4244,51,6.7,21.7,487,0.5,13.3,s34_e149_RES100851,450,-33.9589,149.3617,49,6.6,29.2,339,0.69,9.6,100,50
s34_e149_RES88081 & s34_e149_RES90517,D,211,3.71,6,11.2,5,6,14.1,s34_e149_RES88081,851,-33.8389,149.3494,131,11.2,18.0,288,0.19,58.3,s34_e149_RES90517,640,-33.8642,149.3039,106,11.3,32.4,693,0.61,18.7,237,21
s34_e149_RES18465 & s34_e149_RES11072,D,391,6.42,6,6.1,5,6,3.8,s34_e149_RES18465,801,-33.1211,149.3581,51,6.1,43.3,984,1.34,4.6,s34_e149_RES11072,410,-33.0719,149.2925,48,6.4,22.0,227,0.28,22.6,99,50
s34_e149_RES103533 & s34_e149_RES105000,D,412,3.71,11,5.7,5,6,2.3,s34_e149_RES103533,862,-33.9772,149.4331,27,5.9,45.8,1643,2.36,2.5,s34_e149_RES105000,450,-33.9878,149.3844,70,5.7,12.6,410,0.21,27.0,97,51
s34_e149_RES3908 & s34_e149_RES14894,D,340,5.81,6,6.9,5,6,5.2,s34_e149_RES3908,980,-33.0275,149.8139,97,6.9,14.6,727,0.26,26.8,s34_e149_RES14894,640,-33.0958,149.8022,49,6.9,37.2,753,1.07,6.5,146,34
s34_e149_RES90073 & s34_e149_RES95097,D,459,5.65,8,5.0,5,6,2.6,s34_e149_RES90073,841,-33.8606,149.0439,43,5.2,26.0,2594,1.5,3.5,s34_e149_RES95097,382,-33.9094,149.0664,43,5.0,23.4,451,0.52,9.6,86,58
s34_e149_RES89546 & s34_e149_RES93346,D,269,4.82,6,9.1,5,6,8.1,s34_e149_RES89546,1260,-33.855,149.9436,86,9.1,18.8,2023,0.79,11.6,s34_e149_RES93346,991,-33.8908,149.9919,93,9.1,20.1,1037,0.33,27.1,179,27
s34_e149_RES52864 & s34_e149_RES59747,D,432,7.17,6,5.6,5,6,3.2,s34_e149_RES52864,1173,-33.4597,149.8389,32,5.6,37.1,1894,1.57,3.5,s34_e149_RES59747,741,-33.5344,149.8275,90,5.7,12.5,355,0.15,38.1,122,40
s34_e149_RES52346 & s34_e149_RES58808,D,480,8.25,6,4.8,5,6,3.4,s34_e149_RES52346,1190,-33.4533,149.8319,30,5.1,24.0,2615,1.43,3.6,s34_e149_RES58808,710,-33.5228,149.7717,94,4.8,5.5,304,0.05,94.6,124,40
s34_e149_RES62497 & s34_e149_RES61275,D,230,4.12,6,10.1,5,6,10.3,s34_e149_RES62497,870,-33.5681,149.0931,109,10.1,24.7,422,0.46,21.9,s34_e149_RES61275,640,-33.5544,149.02,116,10.6,20.2,1636,0.54,19.4,225,22
s34_e149_RES38982 & s34_e149_RES40744,D,372,4.12,9,6.2,5,6,2.9,s34_e149_RES38982,1132,-33.2919,149.8031,34,6.2,41.9,588,1.6,3.9,s34_e149_RES40744,760,-33.3111,149.7425,68,6.3,21.2,572,0.55,11.5,102,49
s34_e149_RES97598 & s34_e149_RES103061,D,238,2.79,9,10.0,5,6,6.4,s34_e149_RES97598,640,-33.9317,149.2381,83,10.0,34.2,1197,1.46,6.8,s34_e149_RES103061,402,-33.9742,149.2292,119,10.1,13.9,149,0.09,114.5,202,24
s34_e149_RES70502 & s34_e149_RES62216,D,311,5.0,6,7.4,5,6,5.0,s34_e149_RES70502,1121,-33.6472,149.9303,59,7.5,28.2,2134,1.33,5.6,s34_e149_RES62216,810,-33.5647,149.9367,110,7.4,12.4,442,0.16,47.8,169,29
s18_e145_RES8641 & s18_e145_RES4212,D,661,9.2,7,3.6,5,6,2.9,s18_e145_RES8641,721,-17.2006,145.6719,28,3.6,28.0,999,0.81,4.4,s18_e145_RES4212,60,-17.1203,145.7025,34,3.7,18.7,598,0.44,8.4,62,80
s18_e145_RES28351 & s18_e145_RES25466,D,318,4.37,7,7.6,5,6,6.3,s18_e145_RES28351,1058,-17.5142,145.5506,49,7.6,38.0,731,0.97,7.9,s18_e145_RES25466,740,-17.4708,145.5875,63,7.9,24.3,365,0.24,32.3,112,44
s18_e145_RES10373 & s18_e145_RES6568,D,641,9.14,7,3.7,5,6,2.4,s18_e145_RES10373,722,-17.2264,145.6575,42,3.8,17.1,750,0.49,7.7,s18_e145_RES6568,81,-17.1669,145.7297,26,3.7,36.0,1022,1.05,3.6,68,73
s18_e145_RES9646 & s18_e145_RES5215,D,701,9.19,8,3.4,5,6,2.1,s18_e145_RES9646,741,-17.2156,145.6567,28,3.4,24.1,1335,0.91,3.7,s18_e145_RES5215,40,-17.1442,145.7189,26,3.5,24.3,571,0.7,4.9,54,92
s18_e145_RES13374 & s18_e145_RES12578,D,442,3.08,14,5.5,5,6,2.1,s18_e145_RES13374,1013,-17.2711,145.3556,29,5.5,41.5,723,1.9,2.9,s18_e145_RES12578,571,-17.2594,145.3192,32,5.5,35.8,274,0.69,7.9,61,81
s18_e145_RES8614 & s18_e145_RES4868,D,661,8.27,8,3.6,5,6,2.0,s18_e145_RES8614,711,-17.2003,145.6414,28,3.7,18.2,1056,0.61,6.1,s18_e145_RES4868,50,-17.135,145.7025,25,3.6,30.8,1328,1.22,3.0,53,94
s18_e145_RES1765 & s18_e145_RES501,D,420,5.12,8,5.6,5,6,3.4,s18_e145_RES1765,870,-17.0522,145.5839,30,5.6,34.7,684,1.39,4.0,s18_e145_RES501,450,-17.0183,145.5225,111,5.9,10.9,790,0.24,24.2,141,35
s18_e145_RES32503 & s18_e145_RES35798,D,250,3.75,7,9.2,5,6,9.4,s18_e145_RES32503,970,-17.5722,145.4231,187,9.5,14.1,3058,0.53,17.9,s18_e145_RES35798,720,-17.6256,145.3992,125,9.2,18.5,846,0.46,19.9,312,16
s18_e145_RES15971 & s18_e145_RES13494,D,221,3.66,6,11.1,5,6,15.2,s18_e145_RES15971,782,-17.3136,145.2283,128,11.2,21.3,575,0.33,34.4,s18_e145_RES13494,561,-17.2725,145.2894,101,11.1,15.1,601,0.41,27.1,229,21
s18_e145_RES28051 & s18_e145_RES25266,D,280,4.44,6,8.5,5,6,9.2,s18_e145_RES28051,1060,-17.5097,145.5108,148,8.9,27.2,1050,0.95,9.4,s18_e145_RES25266,780,-17.4675,145.5686,143,8.5,6.9,212,0.02,541.9,291,17
s18_e145_RES8541 & s18_e145_RES4935,D,643,9.55,7,3.7,5,6,2.0,s18_e145_RES8541,690,-17.1992,145.6322,41,3.7,19.6,936,0.44,8.4,s18_e145_RES4935,47,-17.1367,145.7106,24,3.7,28.3,1022,1.4,2.7,65,76
s18_e145_RES15089 & s18_e145_RES11791,D,402,4.3,9,5.9,5,6,2.6,s18_e145_RES15089,952,-17.2981,145.3489,41,5.9,31.1,842,1.48,4.0,s18_e145_RES11791,550,-17.2497,145.3114,65,5.9,20.6,1050,0.77,7.7,106,47
s18_e145_RES1590 & s18_e145_RES2022,D,770,15.25,5,3.1,5,6,2.6,s18_e145_RES1590,810,-17.0481,145.5819,18,3.1,43.2,428,0.9,3.4,s18_e145_RES2022,40,-17.0608,145.7414,86,3.4,10.3,1986,0.31,11.0,104,48
s18_e145_RES7271 & s18_e145_RES4995,D,260,3.01,9,9.2,5,6,5.2,s18_e145_RES7271,810,-17.1778,145.3881,56,9.2,37.5,696,1.11,8.3,s18_e145_RES4995,550,-17.1383,145.3903,132,9.3,17.3,1266,0.65,14.3,188,26
s18_e145_RES6112 & s18_e145_RES4224,D,231,2.31,10,9.9,5,6,6.9,s18_e145_RES6112,762,-17.1597,145.3744,81,9.9,32.9,628,0.92,10.8,s18_e145_RES4224,531,-17.1206,145.3681,165,10.6,14.5,2206,0.55,19.3,246,20
s18_e145_RES31214 & s18_e145_RES32264,D,259,4.16,6,9.0,5,6,7.4,s18_e145_RES31214,930,-17.5542,145.2658,71,9.0,32.6,850,1.01,8.9,s18_e145_RES32264,671,-17.5692,145.3242,194,9.4,9.2,841,0.22,43.1,265,18
s18_e145_RES28718 & s18_e145_RES26262,D,280,3.51,8,8.4,5,6,4.9,s18_e145_RES28718,1061,-17.5197,145.5392,83,8.4,22.6,1596,1.13,7.4,s18_e145_RES26262,781,-17.4822,145.5686,69,9.0,24.7,635,0.61,14.7,152,32
s18_e145_RES29065 & s18_e145_RES25400,D,349,6.54,5,6.7,5,6,5.3,s18_e145_RES29065,1060,-17.5247,145.5478,49,6.7,26.4,2289,1.16,5.7,s18_e145_RES25400,711,-17.4694,145.6072,69,6.9,12.3,332,0.1,68.6,118,42
s21_e147_RES12685 & s21_e147_RES11243,D,282,2.21,13,8.5,5,6,6.0,s21_e147_RES12685,382,-20.22,147.1331,55,8.6,32.1,874,1.04,8.2,s21_e147_RES11243,100,-20.1944,147.1636,134,8.5,14.2,739,0.38,22.2,189,26
s21_e147_RES28886 & s21_e147_RES27709,D,309,2.96,10,7.5,5,6,4.5,s21_e147_RES28886,372,-20.4847,147.2411,52,7.5,32.6,357,0.67,11.2,s21_e147_RES27709,63,-20.4675,147.2892,84,7.7,25.8,2359,1.02,7.6,136,36
s21_e147_RES17170 & s21_e147_RES14699,D,248,1.97,13,9.3,5,6,6.0,s21_e147_RES17170,420,-20.3089,147.1617,91,9.3,23.7,1829,0.9,10.4,s21_e147_RES14699,172,-20.2617,147.1769,90,9.5,29.0,413,0.68,14.0,181,27
s21_e147_RES7788 & s21_e147_RES4520,D,250,1.93,13,9.3,5,6,5.4,s21_e147_RES7788,390,-20.1258,147.0322,120,9.3,21.0,757,0.34,27.7,s21_e147_RES4520,140,-20.0922,147.0358,83,9.5,21.1,1396,1.42,6.7,203,24
s21_e147_RES30578 & s21_e147_RES34162,D,182,3.15,6,13.2,5,6,22.5,s21_e147_RES30578,282,-20.5075,147.2231,110,13.5,20.1,443,0.2,67.0,s21_e147_RES34162,100,-20.56,147.2431,209,13.2,22.5,565,0.39,33.8,319,15
s21_e147_RES19636 & s21_e147_RES22491,D,300,3.55,8,7.6,5,6,4.4,s21_e147_RES19636,440,-20.3472,147.5908,58,7.9,42.0,1524,1.51,5.3,s21_e147_RES22491,140,-20.3864,147.5872,106,7.6,17.6,361,0.27,28.2,164,30
s21_e147_RES17803 & s21_e147_RES16385,D,300,4.16,7,7.9,5,6,5.3,s21_e147_RES17803,390,-20.3192,147.1644,87,7.9,23.4,693,0.43,18.3,s21_e147_RES16385,90,-20.2947,147.2311,180,8.2,10.2,5413,1.1,7.5,267,18
s21_e147_RES17873 & s21_e147_RES18183,D,311,5.9,5,7.5,5,6,6.3,s21_e147_RES17873,391,-20.3203,147.1881,53,7.7,27.1,1494,0.86,8.9,s21_e147_RES18183,80,-20.3253,147.2567,172,7.5,13.3,1690,0.35,21.7,225,22
s21_e147_RES22835 & s21_e147_RES19592,D,261,4.19,6,8.9,5,6,6.7,s21_e147_RES22835,332,-20.3917,147.2283,71,8.9,32.2,710,0.87,10.2,s21_e147_RES19592,71,-20.3467,147.2739,232,9.6,18.0,1221,0.5,19.2,303,16
s21_e147_RES23911 & s21_e147_RES22484,D,300,4.04,7,7.7,5,6,5.2,s21_e147_RES23911,350,-20.4078,147.2722,69,7.7,28.2,1769,1.42,5.4,s21_e147_RES22484,50,-20.3864,147.3403,326,8.3,3.8,957,0.06,128.7,395,12
s26_e148_RES45516 & s26_e148_RES47758,D,360,4.34,8,6.5,5,6,4.0,s26_e148_RES45516,840,-25.9194,148.2906,80,6.8,19.4,3450,1.21,5.6,s26_e148_RES47758,480,-25.9703,148.3186,119,6.5,14.0,2116,0.45,14.4,199,25
s26_e148_RES4038 & s26_e148_RES2951,D,379,4.25,9,6.2,5,6,3.0,s26_e148_RES4038,800,-25.1286,148.2414,28,6.4,41.3,628,1.73,3.7,s26_e148_RES2951,421,-25.1067,148.2961,79,6.2,20.7,1059,0.42,14.9,107,46
s26_e148_RES2082 & s26_e148_RES1194,D,681,9.13,7,3.4,5,6,1.7,s26_e148_RES2082,1071,-25.0911,148.1578,23,3.4,23.0,1784,1.06,3.2,s26_e148_RES1194,390,-25.0678,148.2564,27,3.4,17.3,1328,0.92,3.7,50,100
s26_e148_RES1963 & s26_e148_RES425,D,736,12.75,6,3.2,5,6,2.3,s26_e148_RES1963,1080,-25.0889,148.1675,21,3.2,17.6,2280,1.27,2.5,s26_e148_RES425,344,-25.0331,148.2981,107,3.5,4.7,1454,0.14,25.2,128,39
s38_e146_RES14019 & s38_e146_RES12752,D,589,3.99,15,4.2,5,6,1.8,s38_e146_RES14019,1320,-37.1178,146.4728,15,4.2,51.7,321,1.43,2.9,s38_e146_RES12752,731,-37.1094,146.4169,22,4.2,37.5,327,0.95,4.4,37,135
s38_e146_RES89164 & s38_e146_RES97621,D,541,7.38,7,4.4,5,6,3.5,s38_e146_RES89164,1131,-37.6378,146.1247,33,4.7,30.7,425,0.63,7.4,s38_e146_RES97621,590,-37.6892,146.2044,27,4.4,33.9,314,0.67,6.5,60,83
s38_e146_RES68612 & s38_e146_RES73117,D,671,7.15,9,3.6,5,6,2.1,s38_e146_RES68612,1001,-37.5269,146.4453,14,3.6,41.8,547,1.41,2.6,s38_e146_RES73117,330,-37.5519,146.5433,29,3.6,29.3,233,0.35,10.4,43,116
s38_e146_RES12064 & s38_e146_RES6639,D,650,3.65,18,3.7,5,6,1.4,s38_e146_RES12064,1340,-37.1056,146.4708,14,3.7,34.5,907,1.42,2.6,s38_e146_RES6639,690,-37.065,146.4925,22,3.7,40.4,506,1.18,3.2,36,138
s38_e146_RES92341 & s38_e146_RES83684,D,602,5.1,12,4.0,5,6,1.7,s38_e146_RES92341,1122,-37.6553,146.4806,19,4.0,54.1,376,1.51,2.7,s38_e146_RES83684,520,-37.6092,146.5294,19,4.0,45.9,234,0.91,4.5,38,131
s38_e146_RES95177 & s38_e146_RES92425,D,601,9.95,6,4.1,5,6,4.6,s38_e146_RES95177,831,-37.6744,146.4747,21,4.1,32.3,289,0.65,6.3,s38_e146_RES92425,230,-37.6556,146.6106,31,4.1,16.4,369,0.25,16.5,52,96
s38_e146_RES14139 & s38_e146_RES7425,D,670,4.68,14,3.6,5,6,1.5,s38_e146_RES14139,1410,-37.1186,146.4842,13,3.6,49.4,426,1.56,2.3,s38_e146_RES7425,740,-37.0717,146.4842,19,3.6,36.9,481,0.9,4.0,32,156
s38_e146_RES122626 & s38_e146_RES135089,D,680,7.25,9,3.5,5,6,2.1,s38_e146_RES122626,1050,-37.8272,146.0986,16,3.5,34.8,944,1.37,2.6,s38_e146_RES135089,370,-37.9033,146.1028,29,3.6,22.2,460,0.35,10.1,45,111
s38_e146_RES36533 & s38_e146_RES38520,D,521,6.8,8,4.5,5,6,3.7,s38_e146_RES36533,1001,-37.3192,146.4517,25,4.5,40.1,535,1.06,4.3,s38_e146_RES38520,480,-37.3358,146.3553,47,4.7,18.7,228,0.19,24.7,72,69
s38_e146_RES106904 & s38_e146_RES93719,D,788,10.59,7,2.9,5,6,2.2,s38_e146_RES106904,990,-37.7408,146.5353,15,3.0,43.5,478,1.14,2.6,s38_e146_RES93719,202,-37.665,146.6289,34,2.9,15.5,277,0.21,13.6,49,102
s38_e146_RES125948 & s38_e146_RES127133,D,340,5.24,6,6.9,5,6,8.6,s38_e146_RES125948,430,-37.8464,146.6294,54,7.2,30.5,281,0.51,14.1,s38_e146_RES127133,90,-37.8528,146.7092,64,6.9,24.3,221,0.31,22.2,118,42
s38_e146_RES88810 & s38_e146_RES95565,D,532,3.91,14,4.4,5,6,2.0,s38_e146_RES88810,1192,-37.6358,146.1542,29,4.4,32.8,1959,1.5,3.0,s38_e146_RES95565,660,-37.6772,146.1783,26,4.6,37.7,302,0.72,6.5,55,90
s38_e146_RES111141 & s38_e146_RES103021,D,617,3.67,17,3.8,5,6,1.6,s38_e146_RES111141,1130,-37.765,146.2733,20,4.0,30.4,1408,1.43,2.8,s38_e146_RES103021,513,-37.7206,146.2775,21,3.8,34.6,441,1.03,3.7,41,121
s38_e146_RES111602 & s38_e146_RES127229,D,739,9.03,8,3.3,5,6,1.9,s38_e146_RES111602,1194,-37.7678,146.215,18,3.3,38.8,416,1.12,2.9,s38_e146_RES127229,455,-37.8533,146.16,22,3.4,34.2,283,0.59,5.8,40,125
s38_e146_RES118050 & s38_e146_RES131848,D,601,8.81,7,4.0,5,6,2.9,s38_e146_RES118050,961,-37.8014,146.1422,36,4.2,32.3,455,0.78,5.4,s38_e146_RES131848,360,-37.8808,146.1883,28,4.0,33.2,356,0.62,6.4,64,78
s38_e146_RES62554 & s38_e146_RES64840,D,491,5.39,9,4.9,5,6,2.7,s38_e146_RES62554,963,-37.4906,146.3608,19,4.9,50.2,516,1.75,2.8,s38_e146_RES64840,472,-37.5039,146.2933,42,4.9,12.8,166,0.08,62.5,61,81
s38_e146_RES115252 & s38_e145_RES86643,D,493,8.81,6,5.0,5,6,7.0,s38_e146_RES115252,854,-37.7856,146.0858,35,5.0,17.8,774,0.44,11.3,s38_e145_RES86643,361,-37.8103,145.9867,43,5.0,17.7,436,0.28,18.0,78,64
s38_e146_RES69494 & s38_e146_RES65707,D,488,4.64,11,4.9,5,6,2.2,s38_e146_RES69494,930,-37.5317,146.4367,22,4.9,46.5,412,1.54,3.2,s38_e146_RES65707,442,-37.5089,146.4939,41,5.0,20.6,461,0.7,7.2,63,79
s38_e146_RES116278 & s38_e146_RES128135,D,698,8.73,8,3.6,5,6,2.0,s38_e146_RES116278,990,-37.7911,146.1117,24,3.6,17.8,1626,0.64,5.6,s38_e146_RES128135,292,-37.8581,146.0392,18,3.6,39.0,460,1.19,3.0,42,119
s38_e146_RES91837 & s38_e146_RES86632,D,400,2.81,14,6.1,5,6,2.8,s38_e146_RES91837,1082,-37.6522,146.0825,37,6.3,29.3,1646,1.28,4.9,s38_e146_RES86632,682,-37.6242,146.0503,32,6.1,35.2,386,0.92,6.6,69,72
s38_e146_RES63014 & s38_e147_RES111373,D,710,11.31,6,3.3,5,6,2.8,s38_e146_RES63014,1040,-37.4933,146.9864,21,3.3,34.3,466,0.89,3.7,s38_e147_RES111373,330,-37.5831,147.0947,29,3.3,22.8,239,0.3,10.9,50,100
s38_e146_RES62202 & s38_e146_RES73836,D,647,6.89,9,3.8,5,6,1.7,s38_e146_RES62202,1200,-37.4883,146.9397,18,3.8,46.5,565,1.52,2.5,s38_e146_RES73836,553,-37.5561,146.9722,25,3.8,29.0,405,0.77,4.9,43,116
s38_e146_RES116486 & s38_e146_RES105396,D,799,10.55,8,3.0,5,6,1.8,s38_e146_RES116486,1292,-37.7922,146.29,13,3.0,34.5,951,1.5,2.0,s38_e146_RES105396,493,-37.7322,146.3881,32,3.0,18.3,258,0.22,13.7,45,111
s38_e146_RES85515 & s38_e146_RES72434,D,572,8.51,7,4.3,5,6,2.7,s38_e146_RES85515,1112,-37.6186,146.1275,20,4.3,40.1,418,1.21,3.6,s38_e146_RES72434,540,-37.5483,146.0531,32,4.4,20.7,399,0.39,11.1,52,96
s38_e146_RES79504 & s38_e146_RES79174,D,630,12.13,5,3.8,5,6,5.4,s38_e146_RES79504,860,-37.5878,146.4611,22,3.8,36.1,251,0.57,6.6,s38_e146_RES79174,230,-37.5856,146.6214,53,3.9,12.0,314,0.13,29.0,75,66
s38_e146_RES124334 & s38_e146_RES123225,D,560,8.25,7,4.3,5,6,2.8,s38_e146_RES124334,941,-37.8369,146.3525,23,4.3,31.7,606,1.11,3.9,s38_e146_RES123225,381,-37.8308,146.4478,28,4.4,31.4,234,0.43,10.4,51,98
s38_e146_RES88866 & s38_e146_RES89124,D,492,6.27,8,4.9,5,6,2.7,s38_e146_RES88866,1092,-37.6361,146.1719,23,4.9,43.3,529,1.48,3.3,s38_e146_RES89124,600,-37.6375,146.2628,39,5.0,25.4,338,0.34,14.6,62,80
s38_e146_RES132559 & s38_e146_RES137835,D,279,3.04,9,8.6,5,6,6.5,s38_e146_RES132559,520,-37.8847,146.5433,50,8.6,41.3,349,1.05,8.1,s38_e146_RES137835,241,-37.9239,146.5139,49,8.8,33.9,146,0.28,31.2,99,50
s38_e146_RES85848 & s38_e146_RES89283,D,520,4.89,11,4.6,5,6,1.9,s38_e146_RES85848,1180,-37.6203,146.1553,27,4.6,30.3,1463,1.63,2.8,s38_e146_RES89283,660,-37.6383,146.2269,33,4.9,31.6,289,0.81,6.0,60,83
s38_e146_RES109988 & s38_e146_RES99877,D,660,7.1,9,3.5,5,6,1.7,s38_e146_RES109988,1171,-37.7586,146.2031,17,3.6,32.8,1411,1.26,2.9,s38_e146_RES99877,511,-37.7042,146.2656,41,3.5,26.7,792,0.8,4.4,58,86
s38_e146_RES101986 & s38_e146_RES98814,D,622,9.55,7,4.0,5,6,2.2,s38_e146_RES101986,792,-37.7156,146.5372,12,4.1,50.9,400,1.83,2.2,s38_e146_RES98814,170,-37.6967,146.6439,126,4.0,1.4,55,0.0,2120.4,138,36
s38_e146_RES114094 & s38_e146_RES124069,D,500,8.7,6,4.8,5,6,4.3,s38_e146_RES114094,980,-37.7797,146.1031,36,4.8,25.8,1517,0.95,5.0,s38_e146_RES124069,480,-37.8356,146.01,46,4.9,15.9,314,0.16,31.2,82,60
s38_e146_RES91315 & s38_e146_RES92255,D,533,5.03,11,4.5,5,6,1.9,s38_e146_RES91315,1154,-37.6489,146.4803,16,4.5,53.6,361,1.86,2.4,s38_e146_RES92255,621,-37.6547,146.4022,42,4.6,27.7,289,0.54,8.6,58,86
s38_e146_RES113064 & s38_e146_RES98391,D,581,8.77,7,4.2,5,6,2.5,s38_e146_RES113064,1031,-37.775,146.2989,20,4.2,31.1,933,1.2,3.5,s38_e146_RES98391,450,-37.6939,146.3239,28,4.3,31.1,259,0.51,8.4,48,104
s38_e146_RES118071 & s38_e146_RES118186,D,442,5.17,9,5.4,5,6,2.5,s38_e146_RES118071,582,-37.8014,146.5961,26,5.4,41.3,405,1.09,5.0,s38_e146_RES118186,140,-37.8022,146.6656,24,5.7,50.6,276,1.16,4.9,50,100
s38_e146_RES83327 & s38_e146_RES69625,D,591,10.47,6,4.2,5,6,3.3,s38_e146_RES83327,1111,-37.6072,146.1497,25,4.2,35.6,921,0.95,4.4,s38_e146_RES69625,520,-37.5325,146.0583,39,4.2,19.1,319,0.3,13.9,64,78
s38_e146_RES83187 & s38_e146_RES87665,D,690,13.17,5,3.6,5,6,2.8,s38_e146_RES83187,890,-37.6064,146.4717,15,3.6,51.5,333,1.24,2.9,s38_e146_RES87665,200,-37.6297,146.6222,66,3.6,7.3,448,0.06,58.5,81,61
s38_e146_RES90254 & s38_e145_RES75194,D,663,12.11,5,3.6,5,6,3.3,s38_e146_RES90254,963,-37.6431,146.0325,22,3.6,41.7,731,0.92,3.9,s38_e145_RES75194,300,-37.6719,145.8806,43,3.7,12.9,363,0.18,20.4,65,76
s38_e146_RES79496 & s38_e146_RES68221,D,670,8.52,8,3.6,5,6,1.9,s38_e146_RES79496,1160,-37.5878,146.3969,9,3.6,63.8,251,1.77,2.0,s38_e146_RES68221,490,-37.5247,146.3133,32,3.6,19.7,148,0.14,25.9,41,121
s38_e146_RES72183 & s38_e146_RES71246,D,569,7.4,8,4.2,5,6,2.1,s38_e146_RES72183,920,-37.5467,146.4578,18,4.2,48.0,357,1.41,3.0,s38_e146_RES71246,351,-37.5417,146.5531,37,4.4,31.1,363,0.64,6.8,55,90
s38_e146_RES112598 & s38_e146_RES130693,D,735,10.65,7,3.2,5,6,1.9,s38_e146_RES112598,1135,-37.7731,146.2589,12,3.4,34.8,515,1.17,2.9,s38_e146_RES130693,400,-37.8736,146.2175,17,3.2,36.4,288,0.58,5.6,29,172
s38_e146_RES80822 & s38_e146_RES79211,D,720,9.73,7,3.4,5,6,1.7,s38_e146_RES80822,950,-37.5942,146.5067,9,3.5,62.9,381,2.07,1.7,s38_e146_RES79211,230,-37.5858,146.6328,50,3.4,5.8,202,0.02,142.9,59,84
s38_e146_RES136025 & s38_e146_RES141069,D,372,4.9,8,6.4,5,6,3.7,s38_e146_RES136025,582,-37.9103,146.4597,26,6.4,52.4,391,1.56,4.1,s38_e146_RES141069,210,-37.9519,146.5181,43,6.6,25.9,148,0.16,40.2,69,72
s38_e146_RES84612 & s38_e146_RES90442,D,772,13.09,6,3.1,5,6,2.4,s38_e146_RES84612,963,-37.6142,146.4692,13,3.1,42.6,425,1.31,2.4,s38_e146_RES90442,191,-37.6439,146.6292,93,3.4,1.3,277,0.01,237.7,106,47
s38_e146_RES101805 & s38_e146_RES92269,D,794,12.08,7,2.9,5,6,1.8,s38_e146_RES101805,974,-37.7147,146.5117,9,3.1,49.6,361,1.66,1.9,s38_e146_RES92269,180,-37.6547,146.6328,60,2.9,7.1,553,0.07,39.7,69,72
s38_e146_RES135386 & s38_e146_RES135986,D,300,5.14,6,8.0,5,6,6.5,s38_e146_RES135386,400,-37.9056,146.6106,49,8.0,41.3,387,0.98,8.2,s38_e146_RES135986,100,-37.91,146.6947,129,8.0,11.4,1118,0.26,30.8,178,28
